agent,role,time_sec,cumulative_pnl
MM_1,MarketMaker,28.597,-2255.5
MM_1,MarketMaker,28.597,-2258.0
MM_1,MarketMaker,28.597,-2260.5
MM_1,MarketMaker,28.597,-2263.0
MM_1,MarketMaker,28.597,-2265.5
MM_1,MarketMaker,28.597,-2268.0
MM_1,MarketMaker,28.597,-2270.5
MM_1,MarketMaker,28.597,-2273.0
MM_1,MarketMaker,28.597,-2275.5
MM_1,MarketMaker,28.597,-2278.0
MM_1,MarketMaker,28.597,-2280.5
MM_1,MarketMaker,28.598,-2283.0
MM_1,MarketMaker,28.598,-2286.5
MM_1,MarketMaker,28.598,-2290.0
MM_1,MarketMaker,28.598,-2293.5
MM_1,MarketMaker,28.598,-2297.0
MM_1,MarketMaker,28.598,-2300.5
MM_1,MarketMaker,28.598,-2304.0
MM_1,MarketMaker,28.598,-2307.5
MM_1,MarketMaker,28.598,-2311.0
MM_1,MarketMaker,28.598,-2314.5
MM_1,MarketMaker,28.598,-2318.0
MM_1,MarketMaker,28.598,-2321.5
MM_1,MarketMaker,28.598,-2325.0
MM_1,MarketMaker,28.598,-2328.5
MM_1,MarketMaker,28.598,-2332.0
MM_1,MarketMaker,28.598,-2335.5
MM_1,MarketMaker,28.598,-2339.0
MM_1,MarketMaker,28.598,-2342.5
MM_1,MarketMaker,28.598,-2346.0
MM_1,MarketMaker,28.598,-2349.5
MM_1,MarketMaker,28.598,-2353.0
MM_1,MarketMaker,28.598,-2356.5
MM_1,MarketMaker,28.598,-2360.0
MM_1,MarketMaker,28.598,-2363.5
MM_1,MarketMaker,28.598,-2367.0
MM_1,MarketMaker,28.598,-2370.5
MM_1,MarketMaker,28.598,-2374.0
MM_1,MarketMaker,28.598,-2377.5
MM_1,MarketMaker,28.598,-2381.0
MM_1,MarketMaker,28.598,-2384.5
MM_1,MarketMaker,28.598,-2388.0
MM_1,MarketMaker,28.598,-2391.5
MM_1,MarketMaker,28.598,-2396.0
MM_1,MarketMaker,28.598,-2400.5
MM_1,MarketMaker,28.598,-2405.0
MM_1,MarketMaker,28.598,-2409.5
MM_1,MarketMaker,28.598,-2414.0
MM_1,MarketMaker,28.598,-2418.5
MM_1,MarketMaker,28.598,-2423.0
MM_1,MarketMaker,28.598,-2427.5
MM_1,MarketMaker,28.598,-2432.0
MM_1,MarketMaker,28.598,-2436.5
MM_1,MarketMaker,28.598,-2441.0
MM_1,MarketMaker,28.598,-2445.5
MM_1,MarketMaker,28.598,-2450.0
MM_1,MarketMaker,28.598,-2454.5
MM_1,MarketMaker,28.598,-2459.0
MM_1,MarketMaker,28.598,-2463.5
MM_1,MarketMaker,28.598,-2468.0
MM_1,MarketMaker,28.598,-2472.5
MM_1,MarketMaker,28.598,-2477.0
MM_1,MarketMaker,28.598,-2482.5
MM_1,MarketMaker,28.598,-2488.0
MM_1,MarketMaker,28.598,-2493.5
MM_1,MarketMaker,28.598,-2499.0
MM_1,MarketMaker,28.598,-2504.5
MM_1,MarketMaker,28.598,-2510.0
MM_1,MarketMaker,28.598,-2515.5
MM_1,MarketMaker,28.598,-2521.0
MM_1,MarketMaker,28.598,-2526.5
MM_1,MarketMaker,28.598,-2532.0
MM_1,MarketMaker,28.598,-2537.5
MM_1,MarketMaker,28.598,-2543.0
MM_1,MarketMaker,28.598,-2548.5
MM_1,MarketMaker,28.598,-2554.0
MM_1,MarketMaker,28.598,-2559.5
MM_1,MarketMaker,28.598,-2565.0
MM_1,MarketMaker,28.598,-2570.5
MM_1,MarketMaker,28.598,-2577.0
MM_1,MarketMaker,28.598,-2583.5
MM_1,MarketMaker,28.598,-2590.0
MM_1,MarketMaker,28.598,-2596.5
MM_1,MarketMaker,28.598,-2603.0
MM_1,MarketMaker,28.598,-2609.5
MM_1,MarketMaker,28.599,-2616.0
