agent,role,time_sec,cumulative_pnl
MM_0,MarketMaker,13.659,2359.0
MM_0,MarketMaker,13.659,2359.5
MM_0,MarketMaker,13.733,2360.0
MM_0,MarketMaker,13.733,2360.5
MM_0,MarketMaker,13.89,2361.0
MM_0,MarketMaker,14.036,2361.5
MM_0,MarketMaker,14.099,2362.0
MM_0,MarketMaker,14.166,2365.0
MM_0,MarketMaker,14.242,2365.5
MM_0,MarketMaker,14.243,2366.0
MM_0,MarketMaker,14.316,2366.5
MM_0,MarketMaker,14.316,2367.0
MM_0,MarketMaker,14.39,2367.5
MM_0,MarketMaker,14.401,2368.0
MM_0,MarketMaker,14.534,2368.5
MM_0,MarketMaker,14.534,2369.0
MM_0,MarketMaker,14.576,2372.5
MM_0,MarketMaker,14.606,2373.0
MM_0,MarketMaker,14.678,2373.5
MM_0,MarketMaker,14.688,2374.0
MM_0,MarketMaker,14.688,2374.5
MM_0,MarketMaker,14.748,2375.0
MM_0,MarketMaker,14.749,2375.5
MM_0,MarketMaker,14.821,2376.0
MM_0,MarketMaker,14.821,2376.5
MM_0,MarketMaker,14.832,2377.0
MM_0,MarketMaker,14.894,2377.5
MM_0,MarketMaker,14.894,2378.0
MM_0,MarketMaker,14.903,2386.5
MM_0,MarketMaker,14.962,2395.0
MM_0,MarketMaker,14.967,2395.5
MM_0,MarketMaker,14.968,2396.0
MM_0,MarketMaker,15.04,2396.5
MM_0,MarketMaker,15.041,2397.0
MM_0,MarketMaker,15.051,2397.5
MM_0,MarketMaker,15.095,2627.5
MM_0,MarketMaker,15.622,2628.0
MM_0,MarketMaker,15.623,2628.5
MM_0,MarketMaker,15.651,2877.5
MM_0,MarketMaker,15.696,2878.0
MM_0,MarketMaker,15.697,2878.5
MM_0,MarketMaker,15.697,2879.0
MM_0,MarketMaker,15.763,2879.5
MM_0,MarketMaker,15.769,2880.0
MM_0,MarketMaker,15.77,2880.5
MM_0,MarketMaker,15.813,2713.5
MM_0,MarketMaker,15.814,2880.5
MM_0,MarketMaker,15.814,2797.5
MM_0,MarketMaker,15.84,2798.0
MM_0,MarketMaker,15.915,2798.5
MM_0,MarketMaker,15.924,2799.0
MM_0,MarketMaker,15.986,2799.5
MM_0,MarketMaker,15.986,2800.0
MM_0,MarketMaker,16.049,2802.0
MM_0,MarketMaker,16.057,2802.5
MM_0,MarketMaker,16.131,2803.0
MM_0,MarketMaker,16.154,2803.5
MM_0,MarketMaker,16.183,2877.5
MM_0,MarketMaker,16.388,2878.0
MM_0,MarketMaker,16.595,3086.5
MM_0,MarketMaker,16.696,3254.5
MM_0,MarketMaker,16.899,3107.5
MM_0,MarketMaker,17.23,3139.0
MM_0,MarketMaker,17.23,3149.5
MM_0,MarketMaker,17.232,3150.5
MM_0,MarketMaker,17.233,3151.5
MM_0,MarketMaker,17.233,3152.5
MM_0,MarketMaker,17.307,3153.5
MM_0,MarketMaker,17.379,3154.5
MM_0,MarketMaker,17.379,3155.5
MM_0,MarketMaker,17.409,3162.5
MM_0,MarketMaker,17.409,3165.5
MM_0,MarketMaker,17.449,3175.5
MM_0,MarketMaker,17.452,3176.5
MM_0,MarketMaker,17.452,2937.0
MM_0,MarketMaker,17.453,3176.5
MM_0,MarketMaker,17.52,3182.0
MM_0,MarketMaker,17.746,3182.5
MM_0,MarketMaker,17.763,3200.5
MM_0,MarketMaker,17.819,3201.5
MM_0,MarketMaker,17.891,3202.5
MM_0,MarketMaker,17.965,3203.0
MM_0,MarketMaker,17.976,3203.5
MM_0,MarketMaker,17.976,3204.0
MM_0,MarketMaker,18.038,3204.5
MM_0,MarketMaker,18.038,3205.0
MM_0,MarketMaker,18.038,3205.5
MM_0,MarketMaker,18.112,3206.0
MM_0,MarketMaker,18.113,3206.5
MM_0,MarketMaker,18.186,3207.0
MM_0,MarketMaker,18.27,3207.5
MM_0,MarketMaker,18.333,3208.0
MM_0,MarketMaker,18.345,3208.5
MM_0,MarketMaker,18.345,3209.0
MM_0,MarketMaker,18.408,3209.5
MM_0,MarketMaker,18.408,3210.0
MM_0,MarketMaker,18.481,3210.5
MM_0,MarketMaker,18.481,3211.0
MM_0,MarketMaker,18.491,3211.5
MM_0,MarketMaker,18.553,3212.5
MM_0,MarketMaker,18.553,3213.5
MM_0,MarketMaker,18.627,3214.0
MM_0,MarketMaker,18.638,3215.0
MM_0,MarketMaker,18.699,3216.0
MM_0,MarketMaker,18.7,3217.0
MM_0,MarketMaker,18.773,3218.0
MM_0,MarketMaker,18.847,3219.0
MM_0,MarketMaker,18.847,3219.5
MM_0,MarketMaker,18.863,3230.0
MM_0,MarketMaker,18.921,3230.5
MM_0,MarketMaker,18.994,3231.0
MM_0,MarketMaker,19.067,3231.5
MM_0,MarketMaker,19.147,3237.5
MM_0,MarketMaker,19.147,3239.5
MM_0,MarketMaker,19.149,3240.5
MM_0,MarketMaker,19.149,3241.5
MM_0,MarketMaker,19.213,3242.5
MM_0,MarketMaker,19.213,3243.5
MM_0,MarketMaker,19.213,3245.5
MM_0,MarketMaker,19.214,3246.5
MM_0,MarketMaker,19.214,3247.5
MM_0,MarketMaker,19.286,3248.5
MM_0,MarketMaker,19.286,3249.5
MM_0,MarketMaker,19.287,3250.5
MM_0,MarketMaker,19.352,3252.5
MM_0,MarketMaker,19.352,3253.5
MM_0,MarketMaker,19.443,3254.5
MM_0,MarketMaker,19.505,3255.5
MM_0,MarketMaker,19.505,3256.5
MM_0,MarketMaker,19.646,3256.0
MM_0,MarketMaker,19.646,2762.5
MM_0,MarketMaker,19.646,3256.0
MM_0,MarketMaker,19.646,3001.0
MM_0,MarketMaker,19.65,3002.0
MM_0,MarketMaker,19.65,3003.0
MM_0,MarketMaker,19.722,3003.5
MM_0,MarketMaker,19.796,3004.0
MM_0,MarketMaker,19.807,3004.5
MM_0,MarketMaker,20.019,3005.0
MM_0,MarketMaker,20.019,3005.5
MM_0,MarketMaker,20.091,3006.0
MM_0,MarketMaker,20.091,3006.5
MM_0,MarketMaker,20.103,3007.0
MM_0,MarketMaker,20.164,3007.5
MM_0,MarketMaker,20.165,3008.0
MM_0,MarketMaker,20.165,3008.5
MM_0,MarketMaker,20.604,3010.0
MM_0,MarketMaker,20.604,3010.5
MM_0,MarketMaker,20.633,3012.0
MM_0,MarketMaker,20.633,3012.5
MM_0,MarketMaker,20.678,3014.0
MM_0,MarketMaker,20.824,3014.5
MM_0,MarketMaker,20.836,3015.0
MM_0,MarketMaker,20.836,3015.5
MM_0,MarketMaker,20.897,3017.0
MM_0,MarketMaker,20.898,3018.0
MM_0,MarketMaker,20.971,3019.5
MM_0,MarketMaker,21.043,3759.0
MM_0,MarketMaker,21.043,3764.0
MM_0,MarketMaker,21.483,3765.0
MM_0,MarketMaker,21.537,3767.0
MM_0,MarketMaker,21.566,3768.0
MM_0,MarketMaker,21.629,3769.0
MM_0,MarketMaker,21.64,3769.5
MM_0,MarketMaker,21.681,3779.0
MM_0,MarketMaker,21.703,3792.5
MM_0,MarketMaker,21.703,3793.5
MM_0,MarketMaker,21.703,3794.5
MM_0,MarketMaker,21.713,3795.5
MM_0,MarketMaker,21.775,3796.5
MM_0,MarketMaker,21.775,3797.5
MM_0,MarketMaker,21.776,3798.5
MM_0,MarketMaker,21.848,3799.5
MM_0,MarketMaker,21.848,3800.0
MM_0,MarketMaker,21.922,3800.5
MM_0,MarketMaker,21.994,3801.0
MM_0,MarketMaker,22.068,3801.5
MM_0,MarketMaker,22.141,3802.5
MM_0,MarketMaker,22.141,3803.5
MM_0,MarketMaker,22.361,3804.5
MM_0,MarketMaker,22.371,3805.5
MM_0,MarketMaker,22.434,3807.0
MM_0,MarketMaker,22.434,3808.5
MM_0,MarketMaker,22.444,3810.0
MM_0,MarketMaker,22.507,3811.5
MM_0,MarketMaker,22.507,3812.0
MM_0,MarketMaker,22.607,3828.5
MM_0,MarketMaker,22.726,3829.0
MM_0,MarketMaker,22.727,3829.5
MM_0,MarketMaker,22.798,3830.0
MM_0,MarketMaker,22.809,3830.5
MM_0,MarketMaker,22.872,3831.0
MM_0,MarketMaker,22.944,3831.5
MM_0,MarketMaker,23.016,3832.0
MM_0,MarketMaker,23.016,3832.5
MM_0,MarketMaker,23.026,3833.0
MM_0,MarketMaker,23.027,3833.5
MM_0,MarketMaker,23.09,3834.0
MM_0,MarketMaker,23.162,3834.5
MM_0,MarketMaker,23.234,3835.0
MM_0,MarketMaker,23.307,3835.5
MM_0,MarketMaker,24.046,3762.0
MM_0,MarketMaker,24.047,3596.5
MM_0,MarketMaker,24.047,3596.0
MM_0,MarketMaker,24.106,3596.5
MM_0,MarketMaker,24.118,3597.0
MM_0,MarketMaker,24.264,3597.5
MM_0,MarketMaker,24.264,3598.0
MM_0,MarketMaker,24.336,3598.5
MM_0,MarketMaker,24.384,3601.0
MM_0,MarketMaker,24.398,3601.5
MM_0,MarketMaker,24.41,3602.0
MM_0,MarketMaker,24.41,3602.5
MM_0,MarketMaker,24.47,3603.0
MM_0,MarketMaker,24.471,3603.5
MM_0,MarketMaker,24.471,3604.0
MM_0,MarketMaker,24.545,3604.5
MM_0,MarketMaker,24.546,3605.0
MM_0,MarketMaker,24.546,3605.5
MM_0,MarketMaker,24.597,3355.5
MM_0,MarketMaker,24.598,3605.5
MM_0,MarketMaker,24.618,3606.5
MM_0,MarketMaker,24.618,3607.5
MM_0,MarketMaker,24.689,3608.5
MM_0,MarketMaker,24.701,3609.0
MM_0,MarketMaker,24.725,3618.0
MM_0,MarketMaker,24.774,3618.5
MM_0,MarketMaker,24.835,3619.5
MM_0,MarketMaker,24.846,3620.5
MM_0,MarketMaker,24.846,3621.5
MM_0,MarketMaker,24.868,4096.5
MM_0,MarketMaker,25.663,3609.5
MM_0,MarketMaker,25.664,3591.5
MM_0,MarketMaker,25.664,3587.5
MM_0,MarketMaker,25.664,3591.5
MM_0,MarketMaker,25.664,3587.5
MM_0,MarketMaker,25.664,3591.5
MM_0,MarketMaker,26.511,3592.5
MM_0,MarketMaker,26.511,3593.5
MM_0,MarketMaker,26.52,3594.5
MM_0,MarketMaker,26.669,3595.5
MM_0,MarketMaker,26.732,3596.5
MM_0,MarketMaker,26.732,3597.5
MM_0,MarketMaker,26.743,3598.5
MM_0,MarketMaker,26.804,3599.5
MM_0,MarketMaker,26.804,3600.5
MM_0,MarketMaker,26.805,3601.5
MM_0,MarketMaker,26.876,3602.5
MM_0,MarketMaker,26.877,3603.0
MM_0,MarketMaker,26.939,3609.0
MM_0,MarketMaker,26.95,3609.5
MM_0,MarketMaker,26.95,3610.0
MM_0,MarketMaker,26.961,3611.0
MM_0,MarketMaker,27.022,3612.0
MM_0,MarketMaker,27.022,3613.0
MM_0,MarketMaker,27.023,3614.0
MM_0,MarketMaker,27.095,3614.5
MM_0,MarketMaker,27.096,3615.0
MM_0,MarketMaker,27.156,3622.5
MM_0,MarketMaker,27.167,3623.0
MM_0,MarketMaker,27.167,3623.5
MM_0,MarketMaker,27.177,3624.0
MM_0,MarketMaker,27.24,3624.5
MM_0,MarketMaker,27.24,3625.0
MM_0,MarketMaker,27.387,3625.5
MM_0,MarketMaker,27.388,3626.0
MM_0,MarketMaker,27.605,3627.0
MM_0,MarketMaker,27.679,3628.0
MM_0,MarketMaker,27.837,3628.5
MM_0,MarketMaker,28.046,3629.5
MM_0,MarketMaker,28.119,3630.5
MM_0,MarketMaker,28.119,3631.5
MM_0,MarketMaker,28.191,3632.0
MM_0,MarketMaker,28.203,3632.5
MM_0,MarketMaker,28.277,3633.0
MM_0,MarketMaker,28.339,3633.5
MM_0,MarketMaker,28.43,3466.0
MM_0,MarketMaker,28.43,3383.5
MM_0,MarketMaker,28.43,3466.0
MM_0,MarketMaker,28.702,3466.5
MM_0,MarketMaker,28.775,3467.0
MM_0,MarketMaker,28.787,3467.5
MM_0,MarketMaker,28.849,3468.0
MM_0,MarketMaker,28.922,3468.5
MM_0,MarketMaker,28.932,3469.0
MM_0,MarketMaker,29.215,3469.5
MM_0,MarketMaker,29.227,3470.0
MM_0,MarketMaker,29.289,3471.0
MM_0,MarketMaker,29.312,3486.0
MM_0,MarketMaker,29.362,3487.0
MM_0,MarketMaker,29.363,3488.0
MM_0,MarketMaker,29.58,3488.5
MM_0,MarketMaker,29.58,3489.0
MM_0,MarketMaker,29.653,3489.5
MM_0,MarketMaker,29.738,3490.0
MM_0,MarketMaker,29.761,3491.0
MM_0,MarketMaker,29.798,3491.5
MM_0,MarketMaker,29.8,3492.0
MM_0,MarketMaker,29.846,3492.5
MM_0,MarketMaker,29.871,3493.0
MM_0,MarketMaker,29.871,3493.5
MM_0,MarketMaker,29.944,3494.0
MM_0,MarketMaker,29.954,3494.5
MM_0,MarketMaker,30.017,3495.0
MM_0,MarketMaker,30.017,3495.5
MM_0,MarketMaker,30.018,3496.0
MM_0,MarketMaker,30.089,3496.5
MM_0,MarketMaker,30.163,3497.0
MM_0,MarketMaker,30.173,3497.5
MM_0,MarketMaker,30.238,3498.0
MM_0,MarketMaker,30.238,3498.5
MM_0,MarketMaker,30.311,3499.0
MM_0,MarketMaker,30.362,3739.5
MM_0,MarketMaker,30.635,3734.0
MM_0,MarketMaker,30.636,3311.0
MM_0,MarketMaker,30.636,3734.0
MM_0,MarketMaker,30.636,3630.5
MM_0,MarketMaker,30.636,3527.0
MM_0,MarketMaker,30.636,3423.5
MM_0,MarketMaker,30.636,3527.0
MM_0,MarketMaker,30.747,3528.5
MM_0,MarketMaker,30.747,3530.0
MM_0,MarketMaker,30.747,3531.5
MM_0,MarketMaker,30.819,3532.0
MM_0,MarketMaker,30.82,3532.5
MM_0,MarketMaker,30.893,3534.5
MM_0,MarketMaker,30.901,3536.5
MM_0,MarketMaker,30.964,3537.5
MM_0,MarketMaker,30.964,3538.5
MM_0,MarketMaker,31.154,3543.0
MM_0,MarketMaker,31.547,3545.0
MM_0,MarketMaker,31.667,3577.0
MM_0,MarketMaker,31.67,3578.5
MM_0,MarketMaker,31.759,3579.0
MM_0,MarketMaker,31.76,3579.5
MM_0,MarketMaker,31.76,3580.0
MM_0,MarketMaker,31.833,3580.5
MM_0,MarketMaker,31.904,3581.0
MM_0,MarketMaker,32.032,3582.0
MM_0,MarketMaker,32.061,3582.5
MM_0,MarketMaker,32.354,3583.0
MM_0,MarketMaker,32.416,3583.5
MM_0,MarketMaker,32.498,3584.0
MM_0,MarketMaker,32.559,3584.5
MM_0,MarketMaker,32.632,3585.0
MM_0,MarketMaker,32.643,3585.5
MM_0,MarketMaker,32.643,3586.0
MM_0,MarketMaker,32.704,3586.5
MM_0,MarketMaker,32.705,3587.0
MM_0,MarketMaker,32.705,3587.5
MM_0,MarketMaker,32.779,3588.0
MM_0,MarketMaker,32.78,3588.5
MM_0,MarketMaker,32.848,3347.5
MM_0,MarketMaker,32.849,3588.5
MM_0,MarketMaker,33.022,3590.5
MM_0,MarketMaker,33.071,3591.0
MM_0,MarketMaker,33.143,3591.5
MM_0,MarketMaker,33.29,3592.0
MM_0,MarketMaker,33.3,3592.5
MM_0,MarketMaker,33.446,3597.5
MM_0,MarketMaker,33.446,3611.0
MM_0,MarketMaker,33.51,3612.5
MM_0,MarketMaker,33.655,3613.0
MM_0,MarketMaker,33.728,3613.5
MM_0,MarketMaker,33.729,3614.0
MM_0,MarketMaker,33.738,3614.5
MM_0,MarketMaker,33.8,3615.0
MM_0,MarketMaker,33.8,3615.5
MM_0,MarketMaker,33.903,3456.0
MM_0,MarketMaker,33.904,3365.5
MM_0,MarketMaker,33.904,3456.0
MM_0,MarketMaker,34.021,3456.5
MM_0,MarketMaker,34.165,3457.0
MM_0,MarketMaker,34.203,3457.5
MM_0,MarketMaker,34.263,3458.0
MM_0,MarketMaker,34.312,3458.5
MM_0,MarketMaker,34.347,3459.0
MM_0,MarketMaker,34.385,3459.5
MM_0,MarketMaker,34.508,3460.0
MM_0,MarketMaker,35.279,3461.0
MM_0,MarketMaker,35.32,3751.0
MM_0,MarketMaker,35.867,3753.5
MM_0,MarketMaker,36.092,3589.0
MM_0,MarketMaker,36.093,3503.5
MM_0,MarketMaker,36.093,3589.0
MM_0,MarketMaker,36.424,3751.0
MM_0,MarketMaker,36.424,3800.5
MM_0,MarketMaker,36.424,3817.0
MM_0,MarketMaker,36.434,3818.0
MM_0,MarketMaker,36.456,3819.0
MM_0,MarketMaker,36.458,3833.0
MM_0,MarketMaker,36.458,3838.0
MM_0,MarketMaker,36.496,3839.0
MM_0,MarketMaker,36.507,3840.0
MM_0,MarketMaker,36.529,3841.0
MM_0,MarketMaker,36.568,3842.0
MM_0,MarketMaker,36.58,3843.0
MM_0,MarketMaker,36.603,3844.0
MM_0,MarketMaker,36.625,3360.0
MM_0,MarketMaker,36.626,3844.0
MM_0,MarketMaker,36.626,3808.0
MM_0,MarketMaker,36.626,3796.0
MM_0,MarketMaker,37.158,3524.0
MM_0,MarketMaker,37.159,2872.0
MM_0,MarketMaker,37.159,2758.0
MM_0,MarketMaker,37.159,2872.0
MM_0,MarketMaker,37.162,2874.5
MM_0,MarketMaker,37.186,2877.0
MM_0,MarketMaker,37.225,2879.5
MM_0,MarketMaker,37.237,2882.0
MM_0,MarketMaker,37.259,2884.5
MM_0,MarketMaker,37.298,2887.0
MM_0,MarketMaker,37.31,2889.5
MM_0,MarketMaker,37.331,2892.0
MM_0,MarketMaker,37.37,2894.5
MM_0,MarketMaker,37.381,2897.0
MM_0,MarketMaker,37.404,2899.5
MM_0,MarketMaker,37.421,2949.5
MM_0,MarketMaker,37.445,2952.0
MM_0,MarketMaker,37.455,2954.5
MM_0,MarketMaker,37.468,4027.0
MM_0,MarketMaker,37.664,4028.5
MM_0,MarketMaker,37.696,4029.5
MM_0,MarketMaker,38.253,4005.0
MM_0,MarketMaker,38.254,3328.5
MM_0,MarketMaker,38.254,4005.0
MM_0,MarketMaker,38.254,4006.0
MM_0,MarketMaker,38.315,4007.0
MM_0,MarketMaker,38.327,4008.0
MM_0,MarketMaker,38.351,4009.0
MM_0,MarketMaker,38.388,4010.0
MM_0,MarketMaker,38.4,4011.0
MM_0,MarketMaker,38.46,4012.0
MM_0,MarketMaker,38.545,4012.5
MM_0,MarketMaker,38.561,4033.0
MM_0,MarketMaker,39.659,4034.0
MM_0,MarketMaker,39.696,4035.0
MM_0,MarketMaker,39.782,4036.0
MM_0,MarketMaker,39.822,4048.0
MM_0,MarketMaker,39.822,4050.0
MM_0,MarketMaker,39.878,4051.0
MM_0,MarketMaker,40.001,4052.0
MM_0,MarketMaker,40.024,4053.0
MM_0,MarketMaker,40.176,4056.0
MM_0,MarketMaker,40.176,4056.5
MM_0,MarketMaker,40.176,4057.0
MM_0,MarketMaker,40.741,4075.0
MM_0,MarketMaker,40.742,4079.0
MM_0,MarketMaker,40.742,4081.0
MM_0,MarketMaker,40.871,4081.5
MM_0,MarketMaker,40.892,4083.0
MM_0,MarketMaker,40.933,4084.5
MM_0,MarketMaker,40.943,4086.0
MM_0,MarketMaker,40.975,4087.5
MM_0,MarketMaker,41.294,4089.0
MM_0,MarketMaker,41.315,4390.0
MM_0,MarketMaker,41.315,4490.0
MM_0,MarketMaker,41.367,4490.5
MM_0,MarketMaker,41.389,4491.0
MM_0,MarketMaker,41.474,4492.0
MM_0,MarketMaker,41.694,4492.5
MM_0,MarketMaker,41.754,4494.5
MM_0,MarketMaker,41.839,4495.0
MM_0,MarketMaker,41.87,4692.0
MM_0,MarketMaker,42.038,4693.0
MM_0,MarketMaker,42.039,4693.5
MM_0,MarketMaker,42.345,4714.5
MM_0,MarketMaker,42.345,4736.0
MM_0,MarketMaker,42.438,4741.0
MM_0,MarketMaker,42.438,4742.5
MM_0,MarketMaker,42.476,4743.0
MM_0,MarketMaker,42.508,4743.5
MM_0,MarketMaker,42.55,4744.0
MM_0,MarketMaker,42.57,4744.5
MM_0,MarketMaker,42.626,4580.5
MM_0,MarketMaker,42.626,4494.5
MM_0,MarketMaker,42.626,4580.5
MM_0,MarketMaker,42.938,4581.0
MM_0,MarketMaker,42.989,4581.5
MM_0,MarketMaker,43.026,4588.0
MM_0,MarketMaker,43.063,4588.5
MM_0,MarketMaker,43.125,4589.0
MM_0,MarketMaker,44.155,4589.5
MM_0,MarketMaker,44.166,4590.0
MM_0,MarketMaker,44.199,4590.5
MM_0,MarketMaker,44.229,4591.0
MM_0,MarketMaker,44.303,4591.5
MM_0,MarketMaker,44.347,4592.0
MM_0,MarketMaker,44.375,4592.5
MM_0,MarketMaker,44.398,4593.0
MM_0,MarketMaker,44.461,4593.5
MM_0,MarketMaker,44.535,4594.0
MM_0,MarketMaker,44.558,4594.5
MM_0,MarketMaker,44.628,4839.0
MM_0,MarketMaker,45.032,4840.5
MM_0,MarketMaker,45.144,4841.5
MM_0,MarketMaker,45.189,4842.0
MM_0,MarketMaker,45.199,4842.5
MM_0,MarketMaker,45.217,4843.0
MM_0,MarketMaker,45.262,4843.5
MM_0,MarketMaker,45.273,4844.0
MM_0,MarketMaker,45.289,4844.5
MM_0,MarketMaker,45.336,4845.0
MM_0,MarketMaker,45.557,4845.5
MM_0,MarketMaker,45.568,4846.0
