agent,role,time_sec,cumulative_pnl
MM_0,MarketMaker,23.083,3079.5
MM_0,MarketMaker,23.262,3085.0
MM_0,MarketMaker,23.301,3085.5
MM_0,MarketMaker,23.446,3086.0
MM_0,MarketMaker,23.552,2861.0
MM_0,MarketMaker,23.553,2836.0
MM_0,MarketMaker,23.553,2861.0
MM_0,MarketMaker,23.606,2861.5
MM_0,MarketMaker,23.629,2862.0
MM_0,MarketMaker,23.68,2862.5
MM_0,MarketMaker,23.69,2863.0
MM_0,MarketMaker,23.714,3086.0
MM_0,MarketMaker,23.714,3113.0
MM_0,MarketMaker,23.741,3113.5
MM_0,MarketMaker,23.764,3114.0
MM_0,MarketMaker,23.764,3114.5
MM_0,MarketMaker,23.807,3122.0
MM_0,MarketMaker,23.815,3122.5
MM_0,MarketMaker,23.825,3123.0
MM_0,MarketMaker,23.836,3123.5
MM_0,MarketMaker,23.887,3124.0
MM_0,MarketMaker,23.909,3124.5
MM_0,MarketMaker,23.961,3125.0
MM_0,MarketMaker,23.983,3125.5
MM_0,MarketMaker,23.984,3126.0
MM_0,MarketMaker,24.035,3126.5
MM_0,MarketMaker,24.046,3127.0
MM_0,MarketMaker,24.058,3127.5
MM_0,MarketMaker,24.086,2911.0
MM_0,MarketMaker,24.087,3127.5
MM_0,MarketMaker,24.087,3094.0
MM_0,MarketMaker,24.486,3095.0
MM_0,MarketMaker,24.547,3096.0
MM_0,MarketMaker,24.571,3097.0
MM_0,MarketMaker,24.593,3107.0
MM_0,MarketMaker,24.717,3108.0
MM_0,MarketMaker,24.927,3109.0
MM_0,MarketMaker,24.938,3110.0
MM_0,MarketMaker,25.001,3111.0
MM_0,MarketMaker,25.063,3112.0
MM_0,MarketMaker,25.097,3113.0
MM_0,MarketMaker,25.221,3113.5
MM_0,MarketMaker,25.295,3114.0
MM_0,MarketMaker,25.357,3115.0
MM_0,MarketMaker,25.367,3116.0
MM_0,MarketMaker,25.38,3117.0
MM_0,MarketMaker,25.442,3118.0
MM_0,MarketMaker,25.454,3119.0
MM_0,MarketMaker,25.526,3119.5
MM_0,MarketMaker,25.588,3120.0
MM_0,MarketMaker,25.6,3120.5
MM_0,MarketMaker,25.747,3121.5
MM_0,MarketMaker,25.798,3122.5
MM_0,MarketMaker,25.809,3123.5
MM_0,MarketMaker,25.87,3124.5
MM_0,MarketMaker,25.882,3125.5
MM_0,MarketMaker,25.903,3126.5
MM_0,MarketMaker,25.945,3127.5
MM_0,MarketMaker,26.017,3128.0
MM_0,MarketMaker,26.039,3128.5
MM_0,MarketMaker,26.05,3129.0
MM_0,MarketMaker,26.09,3130.0
MM_0,MarketMaker,26.102,3131.0
MM_0,MarketMaker,26.113,3132.0
MM_0,MarketMaker,26.164,3133.0
MM_0,MarketMaker,26.176,3134.0
MM_0,MarketMaker,26.188,3135.0
MM_0,MarketMaker,26.213,3138.0
MM_0,MarketMaker,26.259,3138.5
MM_0,MarketMaker,26.323,3139.0
MM_0,MarketMaker,26.334,3139.5
MM_0,MarketMaker,26.377,3165.0
MM_0,MarketMaker,26.385,3166.0
MM_0,MarketMaker,26.407,3193.0
MM_0,MarketMaker,26.458,3194.0
MM_0,MarketMaker,26.468,3195.0
MM_0,MarketMaker,26.476,3667.0
MM_0,MarketMaker,26.752,3668.5
MM_0,MarketMaker,26.825,2969.5
MM_0,MarketMaker,26.826,2918.5
MM_0,MarketMaker,26.826,2969.5
MM_0,MarketMaker,26.827,2971.0
MM_0,MarketMaker,26.837,2972.5
MM_0,MarketMaker,26.848,2974.0
MM_0,MarketMaker,26.899,2976.0
MM_0,MarketMaker,26.91,2978.0
MM_0,MarketMaker,26.921,2980.0
MM_0,MarketMaker,27.009,4360.0
MM_0,MarketMaker,27.359,4138.5
MM_0,MarketMaker,27.36,4110.0
MM_0,MarketMaker,27.36,4138.5
MM_0,MarketMaker,27.361,4139.0
MM_0,MarketMaker,27.361,4139.5
MM_0,MarketMaker,27.412,4141.5
MM_0,MarketMaker,27.423,4143.5
MM_0,MarketMaker,27.486,4144.5
MM_0,MarketMaker,27.496,4145.5
MM_0,MarketMaker,27.519,4146.5
MM_0,MarketMaker,27.543,4582.5
MM_0,MarketMaker,29.407,4583.5
MM_0,MarketMaker,29.627,4584.5
MM_0,MarketMaker,30.097,4150.5
MM_0,MarketMaker,30.098,4084.5
MM_0,MarketMaker,30.282,4230.5
MM_0,MarketMaker,30.287,4232.0
MM_0,MarketMaker,30.299,4233.5
MM_0,MarketMaker,30.361,4235.0
MM_0,MarketMaker,30.373,4236.5
MM_0,MarketMaker,30.511,4238.0
MM_0,MarketMaker,30.522,4239.5
MM_0,MarketMaker,30.54,4268.0
MM_0,MarketMaker,30.573,4269.5
MM_0,MarketMaker,30.584,4271.0
MM_0,MarketMaker,30.595,4272.5
MM_0,MarketMaker,30.646,4274.0
MM_0,MarketMaker,30.651,3677.0
MM_0,MarketMaker,30.651,4274.0
MM_0,MarketMaker,30.652,4121.0
MM_0,MarketMaker,30.652,4274.0
MM_0,MarketMaker,30.656,4275.5
MM_0,MarketMaker,30.668,4277.0
MM_0,MarketMaker,30.719,4278.5
MM_0,MarketMaker,30.73,4280.0
MM_0,MarketMaker,30.742,4281.5
MM_0,MarketMaker,30.793,4283.0
MM_0,MarketMaker,30.803,4285.0
MM_0,MarketMaker,30.814,5067.0
MM_0,MarketMaker,31.061,5098.5
MM_0,MarketMaker,31.162,4715.5
MM_0,MarketMaker,31.163,4714.5
MM_0,MarketMaker,31.172,4715.0
MM_0,MarketMaker,31.246,4715.5
MM_0,MarketMaker,31.328,4723.5
MM_0,MarketMaker,31.404,4724.5
MM_0,MarketMaker,31.455,4725.5
MM_0,MarketMaker,31.477,4727.0
MM_0,MarketMaker,31.478,4728.5
MM_0,MarketMaker,31.529,4730.0
MM_0,MarketMaker,31.54,4731.5
MM_0,MarketMaker,31.551,4733.0
MM_0,MarketMaker,31.614,4734.0
MM_0,MarketMaker,31.625,4735.0
MM_0,MarketMaker,31.687,4736.5
MM_0,MarketMaker,31.687,4738.0
MM_0,MarketMaker,31.697,4739.5
MM_0,MarketMaker,31.749,4740.5
MM_0,MarketMaker,31.76,4741.5
MM_0,MarketMaker,31.771,4742.5
MM_0,MarketMaker,31.799,4747.5
MM_0,MarketMaker,31.811,4757.5
MM_0,MarketMaker,31.822,4758.5
MM_0,MarketMaker,31.833,4759.5
MM_0,MarketMaker,31.844,4760.5
MM_0,MarketMaker,31.917,4761.5
MM_0,MarketMaker,31.968,4762.5
MM_0,MarketMaker,31.979,4763.5
MM_0,MarketMaker,31.99,4764.5
MM_0,MarketMaker,32.041,4765.5
MM_0,MarketMaker,32.052,4766.5
MM_0,MarketMaker,32.063,4767.5
MM_0,MarketMaker,32.114,4768.5
MM_0,MarketMaker,32.126,4769.5
MM_0,MarketMaker,32.138,4770.5
MM_0,MarketMaker,32.189,4771.5
MM_0,MarketMaker,32.346,4773.0
MM_0,MarketMaker,32.358,4774.5
MM_0,MarketMaker,32.42,4776.0
MM_0,MarketMaker,32.482,4776.5
MM_0,MarketMaker,32.493,4777.0
MM_0,MarketMaker,32.516,4778.5
MM_0,MarketMaker,32.52,4790.5
MM_0,MarketMaker,32.556,4792.0
MM_0,MarketMaker,32.567,4793.5
MM_0,MarketMaker,32.614,4803.5
MM_0,MarketMaker,32.629,4805.0
MM_0,MarketMaker,32.714,4806.0
MM_0,MarketMaker,32.799,4807.5
MM_0,MarketMaker,32.849,4808.0
MM_0,MarketMaker,32.861,4808.5
MM_0,MarketMaker,32.873,4809.0
MM_0,MarketMaker,32.935,4809.5
MM_0,MarketMaker,32.946,4810.0
MM_0,MarketMaker,33.008,4810.5
MM_0,MarketMaker,33.009,4811.0
MM_0,MarketMaker,33.018,4811.5
MM_0,MarketMaker,33.07,4812.0
MM_0,MarketMaker,33.082,4812.5
MM_0,MarketMaker,33.157,4813.0
MM_0,MarketMaker,33.179,4813.5
MM_0,MarketMaker,33.229,4814.0
MM_0,MarketMaker,33.229,4814.5
MM_0,MarketMaker,33.241,4815.0
MM_0,MarketMaker,33.291,4815.5
MM_0,MarketMaker,33.302,4816.0
MM_0,MarketMaker,33.314,4816.5
MM_0,MarketMaker,33.461,4817.0
MM_0,MarketMaker,33.461,4817.5
MM_0,MarketMaker,33.523,4818.0
MM_0,MarketMaker,33.659,4818.5
MM_0,MarketMaker,33.682,4819.0
MM_0,MarketMaker,33.693,4819.5
MM_0,MarketMaker,33.734,4820.0
MM_0,MarketMaker,33.744,4820.5
MM_0,MarketMaker,33.807,4821.0
MM_0,MarketMaker,34.112,4821.5
MM_0,MarketMaker,34.124,4822.0
MM_0,MarketMaker,34.185,4822.5
MM_0,MarketMaker,34.196,4823.0
MM_0,MarketMaker,34.247,4823.5
MM_0,MarketMaker,34.343,4824.0
MM_0,MarketMaker,34.354,4824.5
MM_0,MarketMaker,34.406,4825.0
MM_0,MarketMaker,34.407,4825.5
MM_0,MarketMaker,34.486,4326.5
MM_0,MarketMaker,34.487,4325.5
MM_0,MarketMaker,34.487,4326.5
MM_0,MarketMaker,34.488,4327.5
MM_0,MarketMaker,34.553,4328.0
MM_0,MarketMaker,34.56,4330.5
MM_0,MarketMaker,34.581,4332.5
MM_0,MarketMaker,34.614,4333.5
MM_0,MarketMaker,34.625,4334.5
MM_0,MarketMaker,34.651,4578.5
MM_0,MarketMaker,34.98,4603.5
MM_0,MarketMaker,35.03,4603.0
MM_0,MarketMaker,35.031,4602.5
MM_0,MarketMaker,35.227,4603.0
MM_0,MarketMaker,35.228,4603.5
MM_0,MarketMaker,35.29,4604.5
MM_0,MarketMaker,35.29,4605.5
MM_0,MarketMaker,35.302,4606.5
MM_0,MarketMaker,35.363,4607.5
MM_0,MarketMaker,35.375,4608.5
MM_0,MarketMaker,35.436,4609.5
MM_0,MarketMaker,35.448,4610.0
MM_0,MarketMaker,35.498,4610.5
MM_0,MarketMaker,35.521,4611.5
MM_0,MarketMaker,35.521,4612.5
MM_0,MarketMaker,35.572,4613.5
MM_0,MarketMaker,35.573,4127.5
MM_0,MarketMaker,35.573,4613.5
MM_0,MarketMaker,35.594,4614.0
MM_0,MarketMaker,35.74,5362.5
MM_0,MarketMaker,35.803,5363.0
MM_0,MarketMaker,35.814,5364.0
MM_0,MarketMaker,36.025,5365.0
MM_0,MarketMaker,36.45,5507.0
MM_0,MarketMaker,36.473,5508.0
MM_0,MarketMaker,36.474,5509.0
MM_0,MarketMaker,36.608,5509.5
MM_0,MarketMaker,36.682,5510.0
MM_0,MarketMaker,36.745,5511.0
MM_0,MarketMaker,36.814,5523.0
MM_0,MarketMaker,36.817,5524.0
MM_0,MarketMaker,36.903,5524.5
MM_0,MarketMaker,36.914,5525.0
MM_0,MarketMaker,36.939,5532.5
MM_0,MarketMaker,36.989,5533.0
MM_0,MarketMaker,37.144,5533.5
MM_0,MarketMaker,37.353,5534.0
MM_0,MarketMaker,37.438,5534.5
MM_0,MarketMaker,37.478,5535.0
MM_0,MarketMaker,37.501,5535.5
MM_0,MarketMaker,37.501,5540.0
MM_0,MarketMaker,37.586,5540.5
MM_0,MarketMaker,37.647,5541.0
MM_0,MarketMaker,37.721,5541.5
MM_0,MarketMaker,37.794,5542.0
MM_0,MarketMaker,37.845,5552.0
MM_0,MarketMaker,37.918,5552.5
MM_0,MarketMaker,37.991,5553.0
MM_0,MarketMaker,38.014,5553.5
MM_0,MarketMaker,38.162,5554.0
MM_0,MarketMaker,38.286,5554.5
MM_0,MarketMaker,38.455,5555.0
MM_0,MarketMaker,38.457,5555.5
MM_0,MarketMaker,38.505,5556.5
MM_0,MarketMaker,38.528,5557.0
MM_0,MarketMaker,38.665,5558.0
MM_0,MarketMaker,38.739,5558.5
MM_0,MarketMaker,38.739,5559.0
MM_0,MarketMaker,38.96,5560.0
MM_0,MarketMaker,39.275,5560.5
MM_0,MarketMaker,39.535,5561.5
MM_0,MarketMaker,39.556,5562.5
MM_0,MarketMaker,39.557,5563.5
MM_0,MarketMaker,39.608,5564.5
MM_0,MarketMaker,39.619,5565.5
MM_0,MarketMaker,39.631,5566.5
MM_0,MarketMaker,39.693,5567.0
MM_0,MarketMaker,39.705,5567.5
MM_0,MarketMaker,39.766,5568.0
MM_0,MarketMaker,39.767,5568.5
MM_0,MarketMaker,39.779,5582.5
MM_0,MarketMaker,39.84,5583.5
MM_0,MarketMaker,39.852,5584.5
MM_0,MarketMaker,39.915,5585.5
MM_0,MarketMaker,39.915,5586.5
MM_0,MarketMaker,39.927,5587.5
MM_0,MarketMaker,39.976,5588.0
MM_0,MarketMaker,39.999,5588.5
MM_0,MarketMaker,40.074,5589.0
MM_0,MarketMaker,40.124,5589.5
MM_0,MarketMaker,40.198,5590.0
MM_0,MarketMaker,40.22,5590.5
MM_0,MarketMaker,40.239,5599.5
MM_0,MarketMaker,40.294,5600.0
MM_0,MarketMaker,40.345,5600.5
MM_0,MarketMaker,40.367,5601.0
MM_0,MarketMaker,40.419,5601.5
MM_0,MarketMaker,40.43,5602.0
MM_0,MarketMaker,40.442,5602.5
MM_0,MarketMaker,40.492,5603.0
MM_0,MarketMaker,40.504,5603.5
MM_0,MarketMaker,40.515,5604.0
MM_0,MarketMaker,40.516,5370.5
MM_0,MarketMaker,40.517,5604.0
MM_0,MarketMaker,40.566,5604.5
MM_0,MarketMaker,40.577,5605.0
MM_0,MarketMaker,40.639,5605.5
MM_0,MarketMaker,40.65,5606.0
MM_0,MarketMaker,40.672,5606.5
MM_0,MarketMaker,40.721,5607.0
MM_0,MarketMaker,40.733,5607.5
MM_0,MarketMaker,40.74,5622.0
MM_0,MarketMaker,40.796,5622.5
MM_0,MarketMaker,40.797,5623.0
MM_0,MarketMaker,40.807,5623.5
MM_0,MarketMaker,40.932,5624.0
MM_0,MarketMaker,40.954,5624.5
MM_0,MarketMaker,40.954,5625.0
MM_0,MarketMaker,41.079,5625.5
MM_0,MarketMaker,41.101,5626.0
MM_0,MarketMaker,41.113,5626.5
MM_0,MarketMaker,41.153,5627.0
MM_0,MarketMaker,41.164,5627.5
MM_0,MarketMaker,41.175,5628.0
MM_0,MarketMaker,41.225,5628.5
MM_0,MarketMaker,41.237,5629.0
MM_0,MarketMaker,41.265,5859.0
MM_0,MarketMaker,41.265,5879.0
MM_0,MarketMaker,41.299,5879.5
MM_0,MarketMaker,41.311,5880.0
MM_0,MarketMaker,41.322,5880.5
MM_0,MarketMaker,41.373,5881.0
MM_0,MarketMaker,41.384,5881.5
MM_0,MarketMaker,41.446,5882.0
MM_0,MarketMaker,41.457,5882.5
MM_0,MarketMaker,41.52,5883.0
MM_0,MarketMaker,41.532,5883.5
MM_0,MarketMaker,41.552,5884.0
MM_0,MarketMaker,41.594,5884.5
MM_0,MarketMaker,41.605,5885.0
MM_0,MarketMaker,41.615,5885.5
MM_0,MarketMaker,41.667,5886.0
MM_0,MarketMaker,41.678,5886.5
MM_0,MarketMaker,41.689,5887.0
MM_0,MarketMaker,41.74,5887.5
MM_0,MarketMaker,41.744,5891.0
MM_0,MarketMaker,41.75,5891.5
MM_0,MarketMaker,41.813,5892.0
MM_0,MarketMaker,41.818,6109.0
MM_0,MarketMaker,42.191,6110.0
MM_0,MarketMaker,42.203,6111.0
MM_0,MarketMaker,42.35,6111.5
MM_0,MarketMaker,42.442,6609.5
MM_0,MarketMaker,42.442,7609.5
MM_0,MarketMaker,42.442,9109.5
MM_0,MarketMaker,42.471,9109.5
MM_0,MarketMaker,42.485,9110.0
MM_0,MarketMaker,42.546,9110.5
MM_0,MarketMaker,42.607,7870.5
MM_0,MarketMaker,42.608,9110.5
MM_0,MarketMaker,42.608,9108.0
MM_0,MarketMaker,42.619,9108.5
MM_0,MarketMaker,42.631,9109.0
MM_0,MarketMaker,42.642,9109.5
MM_0,MarketMaker,42.693,9110.0
MM_0,MarketMaker,43.353,9111.5
MM_0,MarketMaker,44.546,9112.5
MM_0,MarketMaker,44.577,9611.5
MM_0,MarketMaker,44.578,9612.5
MM_0,MarketMaker,44.682,9613.5
MM_0,MarketMaker,44.755,9614.5
MM_0,MarketMaker,44.913,9615.5
MM_0,MarketMaker,44.964,9616.5
MM_0,MarketMaker,45.059,9617.5
MM_0,MarketMaker,45.111,9618.0
MM_0,MarketMaker,45.132,9619.0
MM_0,MarketMaker,45.183,9620.0
MM_0,MarketMaker,45.195,9621.0
MM_0,MarketMaker,45.205,9622.0
MM_0,MarketMaker,45.268,9623.0
MM_0,MarketMaker,46.003,9624.0
MM_0,MarketMaker,46.162,9624.5
MM_0,MarketMaker,46.291,9642.5
MM_0,MarketMaker,46.38,9643.5
MM_0,MarketMaker,46.432,9644.0
MM_0,MarketMaker,46.664,9644.5
MM_0,MarketMaker,46.665,9645.0
MM_0,MarketMaker,46.669,9652.5
