agent,role,time_sec,cumulative_pnl
MM_0,MarketMaker,12.232,-1125.5
MM_0,MarketMaker,12.233,-1124.5
MM_0,MarketMaker,12.307,-1123.5
MM_0,MarketMaker,12.307,-1122.5
MM_0,MarketMaker,12.379,-1121.5
MM_0,MarketMaker,12.441,-1120.5
MM_0,MarketMaker,12.452,-1119.5
MM_0,MarketMaker,12.515,-1119.0
MM_0,MarketMaker,12.527,-1118.5
MM_0,MarketMaker,12.538,-1118.0
MM_0,MarketMaker,12.588,-1117.5
MM_0,MarketMaker,12.607,-1110.5
MM_0,MarketMaker,12.607,-1108.5
MM_0,MarketMaker,12.661,-1107.5
MM_0,MarketMaker,12.734,-1106.5
MM_0,MarketMaker,12.746,-1105.5
MM_0,MarketMaker,12.746,-1104.5
MM_0,MarketMaker,12.817,-1103.5
MM_0,MarketMaker,12.877,-1102.5
MM_0,MarketMaker,12.887,-1101.5
MM_0,MarketMaker,12.888,-1100.5
MM_0,MarketMaker,12.906,-771.5
MM_0,MarketMaker,12.906,-600.5
MM_0,MarketMaker,12.912,-591.5
MM_0,MarketMaker,12.912,-587.5
MM_0,MarketMaker,12.949,-586.5
MM_0,MarketMaker,13.032,-585.5
MM_0,MarketMaker,13.093,-584.5
MM_0,MarketMaker,13.104,-583.5
MM_0,MarketMaker,13.186,-583.0
MM_0,MarketMaker,13.247,-582.5
MM_0,MarketMaker,13.346,-582.0
MM_0,MarketMaker,13.346,-581.5
MM_0,MarketMaker,13.526,-579.5
MM_0,MarketMaker,13.528,-578.5
MM_0,MarketMaker,13.687,-577.5
MM_0,MarketMaker,13.828,-574.5
MM_0,MarketMaker,13.828,-571.5
MM_0,MarketMaker,13.828,-568.5
MM_0,MarketMaker,14.651,-568.0
MM_0,MarketMaker,14.725,-567.5
MM_0,MarketMaker,14.787,-567.0
MM_0,MarketMaker,14.799,-566.5
MM_0,MarketMaker,14.933,-566.0
MM_0,MarketMaker,15.162,-565.5
MM_0,MarketMaker,15.179,-559.0
MM_0,MarketMaker,15.179,-557.0
MM_0,MarketMaker,15.214,-556.5
MM_0,MarketMaker,15.226,-556.0
MM_0,MarketMaker,15.304,-550.5
MM_0,MarketMaker,15.304,-548.5
MM_0,MarketMaker,15.36,-548.0
MM_0,MarketMaker,15.371,-547.5
MM_0,MarketMaker,15.443,-547.0
MM_0,MarketMaker,15.66,-546.0
MM_0,MarketMaker,16.45,-543.5
MM_0,MarketMaker,16.728,-542.0
MM_0,MarketMaker,16.768,-457.0
MM_0,MarketMaker,16.769,-456.5
MM_0,MarketMaker,16.905,-456.0
MM_0,MarketMaker,17.052,-455.5
MM_0,MarketMaker,17.063,-455.0
MM_0,MarketMaker,17.114,-454.5
MM_0,MarketMaker,17.187,-452.5
MM_0,MarketMaker,17.212,-452.0
MM_0,MarketMaker,17.275,-451.5
MM_0,MarketMaker,17.348,-451.0
MM_0,MarketMaker,17.495,-443.5
MM_0,MarketMaker,17.636,-284.5
MM_0,MarketMaker,17.636,-266.5
MM_0,MarketMaker,17.727,-266.0
MM_0,MarketMaker,17.934,-265.5
MM_0,MarketMaker,18.155,-265.0
MM_0,MarketMaker,18.239,-264.5
MM_0,MarketMaker,18.246,-263.0
MM_0,MarketMaker,18.292,-262.5
MM_0,MarketMaker,18.387,-262.0
MM_0,MarketMaker,18.437,-261.5
MM_0,MarketMaker,18.449,-261.0
MM_0,MarketMaker,18.46,-260.5
MM_0,MarketMaker,18.501,-255.0
MM_0,MarketMaker,18.512,-254.5
MM_0,MarketMaker,18.523,-254.0
MM_0,MarketMaker,18.524,-253.5
MM_0,MarketMaker,18.598,-253.0
MM_0,MarketMaker,18.598,-252.5
MM_0,MarketMaker,18.67,-252.0
MM_0,MarketMaker,18.733,-251.5
MM_0,MarketMaker,18.755,-251.0
MM_0,MarketMaker,18.756,-250.5
MM_0,MarketMaker,18.807,-250.0
MM_0,MarketMaker,18.818,-249.5
MM_0,MarketMaker,18.891,-249.0
MM_0,MarketMaker,18.964,-248.5
MM_0,MarketMaker,18.964,-248.0
MM_0,MarketMaker,18.976,-7.5
MM_0,MarketMaker,18.977,0.0
MM_0,MarketMaker,18.977,7.5
MM_0,MarketMaker,19.32,8.5
MM_0,MarketMaker,19.346,10.5
MM_0,MarketMaker,19.346,12.5
MM_0,MarketMaker,19.43,22.0
MM_0,MarketMaker,19.468,22.5
MM_0,MarketMaker,19.49,23.5
MM_0,MarketMaker,19.5,30.5
MM_0,MarketMaker,19.5,33.5
MM_0,MarketMaker,19.552,34.0
MM_0,MarketMaker,19.625,34.5
MM_0,MarketMaker,19.688,35.0
MM_0,MarketMaker,19.846,36.0
MM_0,MarketMaker,19.846,37.0
MM_0,MarketMaker,20.004,38.0
MM_0,MarketMaker,20.066,38.5
MM_0,MarketMaker,20.077,39.0
MM_0,MarketMaker,20.139,39.5
MM_0,MarketMaker,20.14,40.5
MM_0,MarketMaker,20.201,41.5
MM_0,MarketMaker,20.212,42.5
MM_0,MarketMaker,20.213,43.5
MM_0,MarketMaker,20.273,44.5
MM_0,MarketMaker,20.285,45.5
MM_0,MarketMaker,20.368,46.5
MM_0,MarketMaker,20.421,55.5
MM_0,MarketMaker,20.43,56.5
MM_0,MarketMaker,20.504,57.5
MM_0,MarketMaker,20.576,58.5
MM_0,MarketMaker,20.711,59.0
MM_0,MarketMaker,20.734,59.5
MM_0,MarketMaker,20.785,60.0
MM_0,MarketMaker,20.797,60.5
MM_0,MarketMaker,20.871,61.0
MM_0,MarketMaker,20.917,-166.5
MM_0,MarketMaker,20.918,61.0
MM_0,MarketMaker,20.918,60.5
MM_0,MarketMaker,20.932,61.0
MM_0,MarketMaker,20.944,61.5
MM_0,MarketMaker,20.944,62.0
MM_0,MarketMaker,20.975,63.5
MM_0,MarketMaker,20.975,64.0
MM_0,MarketMaker,21.005,64.5
MM_0,MarketMaker,21.016,65.0
MM_0,MarketMaker,21.016,65.5
MM_0,MarketMaker,21.079,66.0
MM_0,MarketMaker,21.091,66.5
MM_0,MarketMaker,21.104,68.5
MM_0,MarketMaker,21.152,69.0
MM_0,MarketMaker,21.163,69.5
MM_0,MarketMaker,21.225,70.0
MM_0,MarketMaker,21.237,70.5
MM_0,MarketMaker,21.248,71.0
MM_0,MarketMaker,21.31,71.5
MM_0,MarketMaker,21.311,72.0
MM_0,MarketMaker,21.385,72.5
MM_0,MarketMaker,21.386,73.0
MM_0,MarketMaker,21.386,73.5
MM_0,MarketMaker,21.447,74.0
MM_0,MarketMaker,21.459,74.5
MM_0,MarketMaker,21.459,75.0
MM_0,MarketMaker,21.532,75.5
MM_0,MarketMaker,21.533,76.0
MM_0,MarketMaker,21.606,76.5
MM_0,MarketMaker,21.606,77.0
MM_0,MarketMaker,21.68,77.5
MM_0,MarketMaker,21.692,78.0
MM_0,MarketMaker,21.737,83.0
MM_0,MarketMaker,21.737,85.0
MM_0,MarketMaker,21.753,85.5
MM_0,MarketMaker,21.753,86.0
MM_0,MarketMaker,21.753,86.5
MM_0,MarketMaker,21.815,87.0
MM_0,MarketMaker,21.826,87.5
MM_0,MarketMaker,21.826,88.0
MM_0,MarketMaker,21.853,88.5
MM_0,MarketMaker,21.886,89.0
MM_0,MarketMaker,21.897,89.5
MM_0,MarketMaker,21.898,90.0
MM_0,MarketMaker,21.958,90.5
MM_0,MarketMaker,21.968,91.0
MM_0,MarketMaker,21.97,91.5
MM_0,MarketMaker,22.002,-155.0
MM_0,MarketMaker,22.003,91.5
MM_0,MarketMaker,22.003,84.0
MM_0,MarketMaker,22.003,81.0
MM_0,MarketMaker,22.003,84.0
MM_0,MarketMaker,22.257,85.0
MM_0,MarketMaker,22.258,86.0
MM_0,MarketMaker,22.34,582.0
MM_0,MarketMaker,22.499,607.0
MM_0,MarketMaker,22.513,-105.5
MM_0,MarketMaker,22.515,-148.0
MM_0,MarketMaker,22.515,-105.5
MM_0,MarketMaker,22.515,-115.5
MM_0,MarketMaker,22.515,-125.5
MM_0,MarketMaker,22.516,-125.0
MM_0,MarketMaker,22.584,-124.5
MM_0,MarketMaker,22.586,-122.5
MM_0,MarketMaker,22.596,-120.5
MM_0,MarketMaker,22.658,-118.5
MM_0,MarketMaker,22.659,-116.5
MM_0,MarketMaker,22.742,-116.0
MM_0,MarketMaker,22.879,-114.5
MM_0,MarketMaker,23.025,-114.0
MM_0,MarketMaker,23.025,-113.5
MM_0,MarketMaker,23.05,2636.5
MM_0,MarketMaker,23.317,2637.0
MM_0,MarketMaker,23.539,2637.5
MM_0,MarketMaker,23.599,2567.0
MM_0,MarketMaker,23.6,2403.5
MM_0,MarketMaker,23.6,2343.5
MM_0,MarketMaker,23.6,2403.5
MM_0,MarketMaker,23.6,2383.5
MM_0,MarketMaker,23.612,2385.0
MM_0,MarketMaker,23.65,2404.5
MM_0,MarketMaker,23.759,2406.0
MM_0,MarketMaker,23.769,2407.5
MM_0,MarketMaker,23.905,2408.0
MM_0,MarketMaker,23.915,2408.5
MM_0,MarketMaker,23.977,2409.0
MM_0,MarketMaker,24.051,2409.5
MM_0,MarketMaker,24.06,2410.0
MM_0,MarketMaker,24.061,2410.5
MM_0,MarketMaker,24.804,2411.5
MM_0,MarketMaker,24.992,2412.0
MM_0,MarketMaker,25.073,2413.0
MM_0,MarketMaker,25.208,2414.0
MM_0,MarketMaker,25.208,2415.0
MM_0,MarketMaker,25.367,2416.5
MM_0,MarketMaker,26.171,2417.5
MM_0,MarketMaker,26.362,2251.5
MM_0,MarketMaker,26.363,2167.5
MM_0,MarketMaker,26.363,2251.5
MM_0,MarketMaker,26.662,2252.5
MM_0,MarketMaker,26.664,2744.5
MM_0,MarketMaker,26.664,2819.5
MM_0,MarketMaker,26.664,2892.0
MM_0,MarketMaker,26.954,2892.5
MM_0,MarketMaker,27.175,2893.0
MM_0,MarketMaker,27.219,3060.5
MM_0,MarketMaker,27.219,3143.0
MM_0,MarketMaker,27.247,3143.5
MM_0,MarketMaker,27.248,3144.0
MM_0,MarketMaker,27.321,3144.5
MM_0,MarketMaker,27.322,3145.0
MM_0,MarketMaker,27.333,3145.5
MM_0,MarketMaker,27.396,3146.0
MM_0,MarketMaker,27.397,3146.5
MM_0,MarketMaker,27.397,3147.0
MM_0,MarketMaker,27.448,2994.0
MM_0,MarketMaker,27.448,3147.0
MM_0,MarketMaker,27.471,3152.5
MM_0,MarketMaker,27.773,3170.0
MM_0,MarketMaker,27.836,3171.5
MM_0,MarketMaker,27.837,3173.0
MM_0,MarketMaker,27.837,3174.5
MM_0,MarketMaker,27.874,3201.5
MM_0,MarketMaker,27.91,3203.0
MM_0,MarketMaker,27.911,3204.5
MM_0,MarketMaker,27.911,3206.0
MM_0,MarketMaker,27.982,3206.5
MM_0,MarketMaker,27.983,3207.0
MM_0,MarketMaker,27.984,3207.5
MM_0,MarketMaker,28.022,3214.0
MM_0,MarketMaker,28.057,3214.5
MM_0,MarketMaker,28.057,3215.0
MM_0,MarketMaker,28.057,3215.5
MM_0,MarketMaker,28.13,3216.0
MM_0,MarketMaker,28.131,3216.5
MM_0,MarketMaker,28.203,3217.0
MM_0,MarketMaker,28.204,3217.5
MM_0,MarketMaker,28.215,3218.0
MM_0,MarketMaker,28.239,3227.0
MM_0,MarketMaker,28.276,3227.5
MM_0,MarketMaker,28.276,3228.0
MM_0,MarketMaker,28.277,3228.5
MM_0,MarketMaker,28.305,3450.0
MM_0,MarketMaker,28.305,3508.5
MM_0,MarketMaker,28.305,3522.0
MM_0,MarketMaker,28.35,3523.0
MM_0,MarketMaker,28.351,3524.0
MM_0,MarketMaker,28.351,3525.0
MM_0,MarketMaker,28.424,3526.0
MM_0,MarketMaker,28.425,3527.0
MM_0,MarketMaker,28.425,3528.0
MM_0,MarketMaker,28.513,3190.0
MM_0,MarketMaker,28.514,3028.0
MM_0,MarketMaker,28.514,3190.0
MM_0,MarketMaker,28.863,3190.5
MM_0,MarketMaker,28.874,3191.0
MM_0,MarketMaker,28.937,3191.5
MM_0,MarketMaker,28.938,3192.0
MM_0,MarketMaker,28.938,3192.5
MM_0,MarketMaker,29.009,3193.0
MM_0,MarketMaker,29.01,3193.5
MM_0,MarketMaker,29.115,3247.0
MM_0,MarketMaker,29.165,3247.5
MM_0,MarketMaker,29.166,3248.0
MM_0,MarketMaker,29.228,3248.5
MM_0,MarketMaker,29.228,3249.0
MM_0,MarketMaker,29.301,3249.5
MM_0,MarketMaker,29.302,3250.0
MM_0,MarketMaker,29.312,3250.5
MM_0,MarketMaker,29.374,3251.0
MM_0,MarketMaker,29.414,3354.5
MM_0,MarketMaker,29.448,3355.5
MM_0,MarketMaker,29.448,3356.5
MM_0,MarketMaker,29.521,3357.5
MM_0,MarketMaker,29.665,3358.0
MM_0,MarketMaker,29.749,3358.5
MM_0,MarketMaker,29.812,3359.0
MM_0,MarketMaker,29.823,3359.5
MM_0,MarketMaker,30.104,3360.0
MM_0,MarketMaker,30.114,3360.5
MM_0,MarketMaker,30.244,3365.5
MM_0,MarketMaker,30.286,3369.0
MM_0,MarketMaker,30.294,3374.5
MM_0,MarketMaker,30.324,3375.0
MM_0,MarketMaker,30.324,3375.5
MM_0,MarketMaker,30.373,3519.5
MM_0,MarketMaker,30.397,3520.0
MM_0,MarketMaker,30.398,3520.5
MM_0,MarketMaker,30.398,3521.0
MM_0,MarketMaker,30.469,3521.5
MM_0,MarketMaker,30.615,3522.0
MM_0,MarketMaker,30.626,3522.5
MM_0,MarketMaker,30.687,3523.0
MM_0,MarketMaker,30.835,3523.5
MM_0,MarketMaker,30.907,3524.0
MM_0,MarketMaker,30.98,3524.5
MM_0,MarketMaker,31.053,3525.0
MM_0,MarketMaker,31.053,3525.5
MM_0,MarketMaker,31.127,3526.0
MM_0,MarketMaker,31.199,3526.5
MM_0,MarketMaker,31.211,3527.5
MM_0,MarketMaker,31.346,3528.5
MM_0,MarketMaker,31.356,3529.5
MM_0,MarketMaker,31.417,3530.5
MM_0,MarketMaker,31.417,3531.5
MM_0,MarketMaker,31.451,3536.0
MM_0,MarketMaker,31.49,3537.0
MM_0,MarketMaker,31.501,3538.0
MM_0,MarketMaker,31.637,3539.0
MM_0,MarketMaker,31.637,4032.0
MM_0,MarketMaker,31.637,4034.0
MM_0,MarketMaker,31.91,4058.0
MM_0,MarketMaker,32.157,4059.0
MM_0,MarketMaker,32.291,4059.5
MM_0,MarketMaker,32.302,4060.0
MM_0,MarketMaker,32.331,4061.5
MM_0,MarketMaker,32.726,4062.0
MM_0,MarketMaker,32.727,4062.5
MM_0,MarketMaker,32.727,4063.0
MM_0,MarketMaker,32.799,4063.5
MM_0,MarketMaker,32.884,4064.0
MM_0,MarketMaker,32.913,3895.5
MM_0,MarketMaker,32.913,4064.0
MM_0,MarketMaker,32.913,3982.5
MM_0,MarketMaker,32.915,3987.0
MM_0,MarketMaker,32.944,3987.5
MM_0,MarketMaker,32.945,3988.0
MM_0,MarketMaker,32.955,3988.5
MM_0,MarketMaker,33.016,3989.0
MM_0,MarketMaker,33.017,3989.5
MM_0,MarketMaker,33.017,3990.0
MM_0,MarketMaker,33.091,3990.5
MM_0,MarketMaker,33.092,3991.0
MM_0,MarketMaker,33.092,3991.5
MM_0,MarketMaker,33.165,3992.0
MM_0,MarketMaker,33.166,3992.5
MM_0,MarketMaker,33.166,3993.0
MM_0,MarketMaker,33.181,3996.5
MM_0,MarketMaker,33.24,3997.0
MM_0,MarketMaker,33.299,4060.0
MM_0,MarketMaker,33.299,4126.0
MM_0,MarketMaker,33.312,4127.0
MM_0,MarketMaker,33.312,4127.5
MM_0,MarketMaker,33.386,4128.0
MM_0,MarketMaker,33.387,4128.5
MM_0,MarketMaker,33.447,3902.5
MM_0,MarketMaker,33.448,4128.5
MM_0,MarketMaker,33.679,4129.5
MM_0,MarketMaker,33.753,4130.5
MM_0,MarketMaker,33.826,4131.5
MM_0,MarketMaker,34.152,4132.0
MM_0,MarketMaker,34.338,4133.0
MM_0,MarketMaker,34.349,4134.0
MM_0,MarketMaker,34.412,4135.0
MM_0,MarketMaker,34.485,4136.0
MM_0,MarketMaker,34.495,4137.0
MM_0,MarketMaker,34.654,4140.0
MM_0,MarketMaker,34.654,4143.0
MM_0,MarketMaker,34.954,4156.0
MM_0,MarketMaker,34.954,4160.0
MM_0,MarketMaker,34.959,4164.0
MM_0,MarketMaker,35.002,4165.5
MM_0,MarketMaker,35.075,4166.0
MM_0,MarketMaker,35.075,4166.5
MM_0,MarketMaker,35.296,4168.0
MM_0,MarketMaker,35.37,4169.5
MM_0,MarketMaker,35.37,4170.0
MM_0,MarketMaker,35.443,4170.5
MM_0,MarketMaker,35.444,4171.0
MM_0,MarketMaker,35.518,4171.5
MM_0,MarketMaker,35.518,4172.0
MM_0,MarketMaker,35.591,4172.5
MM_0,MarketMaker,35.641,4005.5
MM_0,MarketMaker,35.642,4172.5
MM_0,MarketMaker,35.642,4089.5
MM_0,MarketMaker,35.642,4172.5
MM_0,MarketMaker,35.663,4173.0
MM_0,MarketMaker,35.663,4173.5
MM_0,MarketMaker,35.737,4174.0
MM_0,MarketMaker,35.811,4174.5
MM_0,MarketMaker,35.823,4175.0
MM_0,MarketMaker,35.884,4176.0
MM_0,MarketMaker,35.885,4177.0
MM_0,MarketMaker,35.959,4177.5
MM_0,MarketMaker,35.959,4178.0
MM_0,MarketMaker,35.971,4178.5
MM_0,MarketMaker,36.032,4179.5
MM_0,MarketMaker,36.033,4180.5
MM_0,MarketMaker,36.033,4181.5
MM_0,MarketMaker,36.106,4182.0
MM_0,MarketMaker,36.106,4182.5
MM_0,MarketMaker,36.107,4183.0
MM_0,MarketMaker,36.18,4183.5
MM_0,MarketMaker,36.18,4184.0
MM_0,MarketMaker,36.196,4018.0
MM_0,MarketMaker,36.197,4184.0
MM_0,MarketMaker,36.197,3932.0
MM_0,MarketMaker,36.77,3932.5
MM_0,MarketMaker,36.771,3933.0
MM_0,MarketMaker,36.917,3933.5
MM_0,MarketMaker,36.929,3934.0
MM_0,MarketMaker,36.991,3934.5
MM_0,MarketMaker,36.991,3935.0
MM_0,MarketMaker,37.064,3935.5
MM_0,MarketMaker,37.065,3936.0
MM_0,MarketMaker,37.17,3942.0
MM_0,MarketMaker,37.201,3948.5
MM_0,MarketMaker,37.223,4415.5
MM_0,MarketMaker,37.223,7415.5
MM_0,MarketMaker,37.429,7416.5
MM_0,MarketMaker,37.439,7417.5
MM_0,MarketMaker,37.448,7434.5
MM_0,MarketMaker,37.501,7435.5
MM_0,MarketMaker,37.573,7436.5
MM_0,MarketMaker,37.646,7437.5
MM_0,MarketMaker,37.721,7438.5
MM_0,MarketMaker,37.721,7439.5
MM_0,MarketMaker,37.794,7440.5
MM_0,MarketMaker,37.868,7441.5
MM_0,MarketMaker,38.015,7442.5
MM_0,MarketMaker,38.657,7443.5
MM_0,MarketMaker,38.906,7280.0
MM_0,MarketMaker,38.907,7193.5
MM_0,MarketMaker,38.907,7280.0
MM_0,MarketMaker,39.261,7280.5
MM_0,MarketMaker,39.262,7281.0
MM_0,MarketMaker,39.286,7442.5
MM_0,MarketMaker,39.335,7443.0
MM_0,MarketMaker,39.336,7443.5
MM_0,MarketMaker,39.347,7444.0
MM_0,MarketMaker,39.407,7444.5
MM_0,MarketMaker,39.409,7445.0
MM_0,MarketMaker,39.565,7445.5
MM_0,MarketMaker,39.628,7446.0
MM_0,MarketMaker,39.64,7446.5
MM_0,MarketMaker,39.702,7447.0
MM_0,MarketMaker,39.713,7447.5
MM_0,MarketMaker,39.775,7448.0
MM_0,MarketMaker,39.775,7448.5
MM_0,MarketMaker,39.85,7449.0
MM_0,MarketMaker,39.922,7449.5
MM_0,MarketMaker,39.923,7450.0
MM_0,MarketMaker,39.996,7450.5
MM_0,MarketMaker,40.144,7451.0
MM_0,MarketMaker,40.207,7457.0
MM_0,MarketMaker,40.29,7457.5
MM_0,MarketMaker,40.29,7458.0
MM_0,MarketMaker,40.52,7458.5
MM_0,MarketMaker,40.584,7459.0
MM_0,MarketMaker,40.732,7459.5
MM_0,MarketMaker,40.743,7460.0
MM_0,MarketMaker,40.805,7460.5
MM_0,MarketMaker,40.879,7461.0
MM_0,MarketMaker,40.964,7464.0
MM_0,MarketMaker,41.025,7464.5
MM_0,MarketMaker,41.246,7465.5
MM_0,MarketMaker,41.32,7466.5
MM_0,MarketMaker,41.384,7478.5
MM_0,MarketMaker,41.384,7481.5
MM_0,MarketMaker,41.393,7482.5
MM_0,MarketMaker,41.612,7483.0
MM_0,MarketMaker,41.624,7484.0
MM_0,MarketMaker,41.687,7484.5
MM_0,MarketMaker,41.761,7485.0
MM_0,MarketMaker,41.907,7485.5
MM_0,MarketMaker,41.907,7486.0
MM_0,MarketMaker,41.943,7496.0
MM_0,MarketMaker,41.952,7503.0
MM_0,MarketMaker,42.065,7503.5
MM_0,MarketMaker,42.128,7504.0
MM_0,MarketMaker,42.128,7504.5
MM_0,MarketMaker,42.211,7505.0
MM_0,MarketMaker,42.274,7505.5
MM_0,MarketMaker,42.348,7506.0
MM_0,MarketMaker,42.496,7506.5
MM_0,MarketMaker,42.568,7507.5
MM_0,MarketMaker,42.641,7508.5
MM_0,MarketMaker,42.713,7509.5
MM_0,MarketMaker,42.798,7510.5
MM_0,MarketMaker,42.861,7511.5
MM_0,MarketMaker,42.861,7512.5
MM_0,MarketMaker,42.871,7513.5
MM_0,MarketMaker,43.009,7514.5
MM_0,MarketMaker,43.082,7515.0
MM_0,MarketMaker,43.165,7516.0
MM_0,MarketMaker,43.229,7517.0
MM_0,MarketMaker,43.24,7518.0
MM_0,MarketMaker,43.301,7518.5
MM_0,MarketMaker,43.302,7519.0
MM_0,MarketMaker,43.521,7520.0
MM_0,MarketMaker,43.549,7535.0
MM_0,MarketMaker,43.593,7536.0
MM_0,MarketMaker,43.668,7537.0
MM_0,MarketMaker,43.742,7537.5
MM_0,MarketMaker,43.814,7538.0
MM_0,MarketMaker,43.886,7538.5
MM_0,MarketMaker,43.898,7539.0
MM_0,MarketMaker,44.044,7539.5
MM_0,MarketMaker,44.045,7540.0
