agent,role,time_sec,cumulative_pnl
MM_0,MarketMaker,8.347,-972.5
MM_0,MarketMaker,8.347,-976.5
MM_0,MarketMaker,8.347,-980.5
MM_0,MarketMaker,8.347,-984.5
MM_0,MarketMaker,8.347,-988.5
MM_0,MarketMaker,8.347,-992.5
MM_0,MarketMaker,8.347,-997.5
MM_0,MarketMaker,8.347,-1002.5
MM_0,MarketMaker,8.347,-1007.5
MM_0,MarketMaker,8.347,-1012.5
MM_0,MarketMaker,8.347,-1018.5
MM_0,MarketMaker,8.348,-1024.5
MM_0,MarketMaker,8.348,-1030.5
MM_0,MarketMaker,8.348,-1037.5
MM_0,MarketMaker,8.348,-1044.5
MM_0,MarketMaker,8.348,-1051.5
MM_0,MarketMaker,8.348,-1059.5
MM_0,MarketMaker,8.348,-1072.5
MM_0,MarketMaker,8.348,-1100.5
MM_0,MarketMaker,8.348,-1129.5
MM_0,MarketMaker,8.348,-1158.5
MM_0,MarketMaker,8.348,-1188.5
MM_0,MarketMaker,8.348,-1218.5
MM_0,MarketMaker,8.348,-1249.5
MM_0,MarketMaker,8.348,-1280.5
MM_0,MarketMaker,8.348,-1311.5
MM_0,MarketMaker,8.348,-1342.5
MM_0,MarketMaker,8.348,-1374.5
MM_0,MarketMaker,8.348,-1406.5
MM_0,MarketMaker,8.348,-1438.5
MM_0,MarketMaker,8.348,-1471.5
MM_0,MarketMaker,8.348,-1504.5
MM_0,MarketMaker,8.348,-1537.5
MM_0,MarketMaker,8.348,-1570.5
MM_0,MarketMaker,8.348,-1603.5
MM_0,MarketMaker,8.348,-1636.5
MM_0,MarketMaker,8.348,-8995.5
MM_0,MarketMaker,8.659,-8992.0
MM_0,MarketMaker,8.71,-8991.5
MM_0,MarketMaker,8.76,-8991.0
MM_0,MarketMaker,8.76,-8990.5
MM_0,MarketMaker,8.811,-8990.0
MM_0,MarketMaker,8.811,-8989.5
MM_0,MarketMaker,8.812,-8989.0
MM_0,MarketMaker,8.862,-8988.5
MM_0,MarketMaker,8.862,-8988.0
MM_0,MarketMaker,8.862,-8987.5
MM_0,MarketMaker,8.896,-8988.0
MM_0,MarketMaker,8.897,-8988.5
MM_0,MarketMaker,8.897,-8989.0
MM_0,MarketMaker,8.897,-8989.5
MM_0,MarketMaker,8.897,-8990.0
MM_0,MarketMaker,8.897,-8990.5
MM_0,MarketMaker,8.897,-8991.0
MM_0,MarketMaker,8.897,-8991.5
MM_0,MarketMaker,8.912,-8992.0
MM_0,MarketMaker,9.265,-8990.5
MM_0,MarketMaker,9.267,-8989.0
MM_0,MarketMaker,9.365,-8987.5
MM_0,MarketMaker,9.516,-8986.5
MM_0,MarketMaker,9.517,-8985.5
MM_0,MarketMaker,9.792,-8965.5
MM_0,MarketMaker,9.822,-8964.5
MM_0,MarketMaker,10.024,-9441.5
MM_0,MarketMaker,10.025,-9442.5
MM_0,MarketMaker,10.026,-9443.5
MM_0,MarketMaker,10.026,-9444.5
MM_0,MarketMaker,10.026,-9445.5
MM_0,MarketMaker,10.026,-9446.5
MM_0,MarketMaker,10.026,-9447.5
MM_0,MarketMaker,10.026,-9448.5
MM_0,MarketMaker,10.026,-9449.5
MM_0,MarketMaker,10.026,-9451.5
MM_0,MarketMaker,10.026,-9453.5
MM_0,MarketMaker,10.026,-9455.5
MM_0,MarketMaker,10.026,-9457.5
MM_0,MarketMaker,10.026,-9459.5
MM_0,MarketMaker,10.026,-9461.5
MM_0,MarketMaker,10.026,-9463.5
MM_0,MarketMaker,10.026,-9465.5
MM_0,MarketMaker,10.026,-9479.5
MM_0,MarketMaker,10.126,-9466.5
MM_0,MarketMaker,10.435,-9464.0
MM_0,MarketMaker,10.484,-9462.5
MM_0,MarketMaker,10.576,-9461.5
MM_0,MarketMaker,10.586,-9460.5
MM_0,MarketMaker,10.628,-9459.5
MM_0,MarketMaker,10.678,-9458.5
MM_0,MarketMaker,10.686,-9457.5
MM_0,MarketMaker,10.729,-9456.5
MM_0,MarketMaker,10.737,-9455.5
MM_0,MarketMaker,10.838,-9455.0
MM_0,MarketMaker,10.889,-9454.5
MM_0,MarketMaker,10.889,-9454.0
MM_0,MarketMaker,10.931,-9453.5
MM_0,MarketMaker,10.94,-9453.0
MM_0,MarketMaker,10.982,-9452.5
MM_0,MarketMaker,11.032,-9452.0
MM_0,MarketMaker,11.041,-9451.5
MM_0,MarketMaker,11.041,-9451.0
MM_0,MarketMaker,11.092,-9450.5
MM_0,MarketMaker,11.141,-9450.0
MM_0,MarketMaker,11.243,-9449.5
MM_0,MarketMaker,11.293,-9449.0
MM_0,MarketMaker,11.337,-9448.5
MM_0,MarketMaker,11.345,-9448.0
MM_0,MarketMaker,11.345,-9447.5
MM_0,MarketMaker,11.395,-9447.0
MM_0,MarketMaker,11.418,-9209.0
MM_0,MarketMaker,11.749,-9208.5
MM_0,MarketMaker,11.793,-9208.0
MM_0,MarketMaker,11.799,-9207.5
MM_0,MarketMaker,11.85,-9207.0
MM_0,MarketMaker,11.901,-9206.5
MM_0,MarketMaker,11.997,-9206.0
MM_0,MarketMaker,12.047,-9205.5
MM_0,MarketMaker,12.052,-9204.5
MM_0,MarketMaker,12.053,-9203.5
MM_0,MarketMaker,12.098,-9202.5
MM_0,MarketMaker,12.102,-9201.5
MM_0,MarketMaker,12.103,-9200.5
MM_0,MarketMaker,12.144,-9194.5
MM_0,MarketMaker,12.148,-9193.5
MM_0,MarketMaker,12.153,-9192.5
MM_0,MarketMaker,12.199,-9192.0
MM_0,MarketMaker,12.203,-9191.5
MM_0,MarketMaker,12.204,-9191.0
MM_0,MarketMaker,12.237,-9356.5
MM_0,MarketMaker,12.238,-9191.0
MM_0,MarketMaker,12.238,-9275.5
MM_0,MarketMaker,12.249,-9275.0
MM_0,MarketMaker,12.253,-9274.5
MM_0,MarketMaker,12.253,-9274.0
MM_0,MarketMaker,12.3,-9273.5
MM_0,MarketMaker,12.304,-9273.0
MM_0,MarketMaker,12.35,-9272.5
MM_0,MarketMaker,12.354,-9272.0
MM_0,MarketMaker,12.404,-9270.5
MM_0,MarketMaker,12.404,-9269.0
MM_0,MarketMaker,12.452,-9267.5
MM_0,MarketMaker,12.455,-9266.0
MM_0,MarketMaker,12.455,-9264.5
MM_0,MarketMaker,12.503,-9263.0
MM_0,MarketMaker,12.506,-9262.0
MM_0,MarketMaker,12.536,-9124.0
MM_0,MarketMaker,12.77,-9124.0
MM_0,MarketMaker,12.832,-9124.0
MM_0,MarketMaker,12.964,-9118.5
MM_0,MarketMaker,13.008,-9118.0
MM_0,MarketMaker,13.01,-9117.5
MM_0,MarketMaker,13.012,-9117.0
MM_0,MarketMaker,13.058,-9116.5
MM_0,MarketMaker,13.061,-9116.0
MM_0,MarketMaker,13.062,-9115.5
MM_0,MarketMaker,13.08,-8875.0
MM_0,MarketMaker,13.317,-8876.5
MM_0,MarketMaker,13.323,-8879.0
MM_0,MarketMaker,13.323,-8881.5
MM_0,MarketMaker,13.323,-8884.0
MM_0,MarketMaker,13.323,-8886.5
MM_0,MarketMaker,13.323,-8889.0
MM_0,MarketMaker,13.323,-8891.5
MM_0,MarketMaker,13.323,-8894.0
MM_0,MarketMaker,13.323,-8896.5
MM_0,MarketMaker,13.323,-8899.0
MM_0,MarketMaker,13.323,-8901.5
MM_0,MarketMaker,13.323,-8904.0
MM_0,MarketMaker,13.323,-8906.5
MM_0,MarketMaker,13.323,-8909.0
MM_0,MarketMaker,13.323,-8911.5
MM_0,MarketMaker,13.323,-8915.0
MM_0,MarketMaker,13.323,-8918.5
MM_0,MarketMaker,13.323,-8922.0
MM_0,MarketMaker,13.323,-8925.5
MM_0,MarketMaker,13.323,-8929.0
MM_0,MarketMaker,13.323,-8932.5
MM_0,MarketMaker,13.323,-8936.0
MM_0,MarketMaker,13.323,-8939.5
MM_0,MarketMaker,13.323,-8943.0
MM_0,MarketMaker,13.323,-8946.5
MM_0,MarketMaker,13.323,-8950.0
MM_0,MarketMaker,13.323,-8953.5
MM_0,MarketMaker,13.323,-8957.0
MM_0,MarketMaker,13.323,-8960.5
MM_0,MarketMaker,13.323,-8965.0
MM_0,MarketMaker,13.323,-8969.5
MM_0,MarketMaker,13.323,-8974.0
MM_0,MarketMaker,13.323,-8978.5
MM_0,MarketMaker,13.323,-8983.0
MM_0,MarketMaker,13.323,-8987.5
MM_0,MarketMaker,13.323,-8992.0
MM_0,MarketMaker,13.323,-8996.5
MM_0,MarketMaker,13.323,-9001.0
MM_0,MarketMaker,13.323,-9005.5
MM_0,MarketMaker,13.324,-9010.0
MM_0,MarketMaker,13.324,-9014.5
MM_0,MarketMaker,13.324,-9019.0
MM_0,MarketMaker,13.324,-9023.5
MM_0,MarketMaker,13.324,-9029.0
MM_0,MarketMaker,13.324,-9034.5
MM_0,MarketMaker,13.324,-9040.0
MM_0,MarketMaker,13.324,-9045.5
MM_0,MarketMaker,13.324,-9051.0
MM_0,MarketMaker,13.324,-9056.5
MM_0,MarketMaker,13.324,-9062.0
MM_0,MarketMaker,13.324,-9068.5
MM_0,MarketMaker,13.324,-9075.0
MM_0,MarketMaker,13.324,-9081.5
MM_0,MarketMaker,13.324,-9089.0
MM_0,MarketMaker,13.324,-9096.5
MM_0,MarketMaker,13.324,-9104.0
MM_0,MarketMaker,13.324,-9112.5
MM_0,MarketMaker,13.324,-9132.0
MM_0,MarketMaker,13.324,-9151.5
MM_0,MarketMaker,13.324,-9171.0
MM_0,MarketMaker,13.324,-9190.5
MM_0,MarketMaker,13.324,-9211.0
MM_0,MarketMaker,13.324,-9231.5
MM_0,MarketMaker,13.324,-9253.0
MM_0,MarketMaker,13.324,-9274.5
MM_0,MarketMaker,13.364,-9296.0
MM_0,MarketMaker,13.412,-9295.0
MM_0,MarketMaker,13.432,-9250.0
MM_0,MarketMaker,13.463,-9249.0
MM_0,MarketMaker,13.465,-9248.0
MM_0,MarketMaker,13.52,-9247.0
MM_0,MarketMaker,13.564,-9246.0
MM_0,MarketMaker,13.566,-9245.0
MM_0,MarketMaker,13.623,-8817.0
MM_0,MarketMaker,13.885,-8817.0
MM_0,MarketMaker,13.92,-8818.0
MM_0,MarketMaker,13.922,-8819.0
MM_0,MarketMaker,13.969,-8818.5
MM_0,MarketMaker,14.02,-8818.0
MM_0,MarketMaker,14.024,-8817.5
MM_0,MarketMaker,14.073,-8817.0
MM_0,MarketMaker,14.123,-8816.5
MM_0,MarketMaker,14.125,-8816.0
MM_0,MarketMaker,14.172,-8815.5
MM_0,MarketMaker,14.174,-8815.0
MM_0,MarketMaker,14.175,-8814.5
MM_0,MarketMaker,14.189,-8326.5
MM_0,MarketMaker,14.442,-8319.5
MM_0,MarketMaker,14.469,-8317.5
MM_0,MarketMaker,14.75,-7820.5
MM_0,MarketMaker,14.779,-7819.5
MM_0,MarketMaker,14.802,-7807.5
MM_0,MarketMaker,14.831,-7804.5
MM_0,MarketMaker,14.832,-7801.5
MM_0,MarketMaker,14.881,-7800.5
MM_0,MarketMaker,14.883,-7799.5
MM_0,MarketMaker,14.883,-7798.5
MM_0,MarketMaker,14.982,-7801.0
MM_0,MarketMaker,15.137,-7799.5
MM_0,MarketMaker,15.236,-7798.0
MM_0,MarketMaker,15.287,-7796.5
MM_0,MarketMaker,15.337,-7795.0
MM_0,MarketMaker,15.339,-7793.5
MM_0,MarketMaker,15.339,-7792.0
MM_0,MarketMaker,15.388,-7791.5
MM_0,MarketMaker,15.39,-7791.0
MM_0,MarketMaker,15.39,-7790.5
MM_0,MarketMaker,15.438,-7790.0
MM_0,MarketMaker,15.44,-7789.5
MM_0,MarketMaker,15.441,-7789.0
MM_0,MarketMaker,15.46,-7785.0
MM_0,MarketMaker,15.489,-7784.5
MM_0,MarketMaker,15.491,-7784.0
MM_0,MarketMaker,15.491,-7783.5
MM_0,MarketMaker,15.54,-7783.0
MM_0,MarketMaker,15.542,-7782.5
MM_0,MarketMaker,15.542,-7782.0
MM_0,MarketMaker,15.59,-7781.5
MM_0,MarketMaker,15.593,-7781.0
MM_0,MarketMaker,15.593,-7780.5
MM_0,MarketMaker,15.608,-8015.5
MM_0,MarketMaker,15.609,-7780.5
MM_0,MarketMaker,15.609,-7782.0
MM_0,MarketMaker,15.609,-7783.5
MM_0,MarketMaker,15.609,-7785.0
MM_0,MarketMaker,15.609,-7787.5
MM_0,MarketMaker,15.609,-7852.5
MM_0,MarketMaker,16.147,-7854.0
MM_0,MarketMaker,16.157,-7855.5
MM_0,MarketMaker,16.157,-7857.0
MM_0,MarketMaker,16.157,-7858.5
MM_0,MarketMaker,16.157,-7860.0
MM_0,MarketMaker,16.157,-7861.5
MM_0,MarketMaker,16.157,-7863.0
MM_0,MarketMaker,16.157,-7864.5
MM_0,MarketMaker,16.157,-7866.0
MM_0,MarketMaker,16.157,-7867.5
MM_0,MarketMaker,16.157,-7869.0
MM_0,MarketMaker,16.157,-7870.5
MM_0,MarketMaker,16.157,-7872.0
MM_0,MarketMaker,16.157,-7873.5
MM_0,MarketMaker,16.157,-7875.0
MM_0,MarketMaker,16.157,-7876.5
MM_0,MarketMaker,16.157,-7878.0
MM_0,MarketMaker,16.157,-7879.5
MM_0,MarketMaker,16.157,-7881.0
MM_0,MarketMaker,16.157,-7882.5
MM_0,MarketMaker,16.157,-7884.0
MM_0,MarketMaker,16.157,-7885.5
MM_0,MarketMaker,16.157,-7887.0
MM_0,MarketMaker,16.157,-7888.5
MM_0,MarketMaker,16.157,-7890.0
MM_0,MarketMaker,16.157,-7891.5
MM_0,MarketMaker,16.157,-7893.0
MM_0,MarketMaker,16.157,-7894.5
MM_0,MarketMaker,16.157,-7897.0
MM_0,MarketMaker,16.157,-7899.5
MM_0,MarketMaker,16.157,-7902.0
MM_0,MarketMaker,16.157,-7904.5
MM_0,MarketMaker,16.157,-7907.0
MM_0,MarketMaker,16.157,-7909.5
MM_0,MarketMaker,16.157,-7912.0
MM_0,MarketMaker,16.157,-7914.5
MM_0,MarketMaker,16.157,-7917.0
MM_0,MarketMaker,16.157,-7919.5
MM_0,MarketMaker,16.157,-7922.0
MM_0,MarketMaker,16.157,-7924.5
MM_0,MarketMaker,16.157,-7927.0
MM_0,MarketMaker,16.157,-7929.5
MM_0,MarketMaker,16.157,-7932.0
MM_0,MarketMaker,16.157,-7934.5
MM_0,MarketMaker,16.157,-7937.0
MM_0,MarketMaker,16.157,-7939.5
MM_0,MarketMaker,16.157,-7942.0
MM_0,MarketMaker,16.157,-7944.5
MM_0,MarketMaker,16.157,-7947.0
MM_0,MarketMaker,16.157,-7949.5
MM_0,MarketMaker,16.157,-7953.0
MM_0,MarketMaker,16.157,-7956.5
MM_0,MarketMaker,16.157,-7960.0
MM_0,MarketMaker,16.157,-7963.5
MM_0,MarketMaker,16.157,-7967.0
MM_0,MarketMaker,16.157,-7970.5
MM_0,MarketMaker,16.158,-7974.0
MM_0,MarketMaker,16.158,-7977.5
MM_0,MarketMaker,16.158,-7981.0
MM_0,MarketMaker,16.158,-7984.5
MM_0,MarketMaker,16.158,-7988.0
MM_0,MarketMaker,16.158,-7991.5
MM_0,MarketMaker,16.158,-7995.0
MM_0,MarketMaker,16.158,-7998.5
MM_0,MarketMaker,16.158,-8002.0
MM_0,MarketMaker,16.158,-8005.5
MM_0,MarketMaker,16.158,-8009.0
MM_0,MarketMaker,16.158,-8012.5
MM_0,MarketMaker,16.158,-8016.0
MM_0,MarketMaker,16.158,-8019.5
MM_0,MarketMaker,16.158,-8023.0
MM_0,MarketMaker,16.158,-8026.5
MM_0,MarketMaker,16.158,-8030.0
MM_0,MarketMaker,16.158,-8034.5
MM_0,MarketMaker,16.158,-8039.0
MM_0,MarketMaker,16.158,-8043.5
MM_0,MarketMaker,16.158,-8048.0
MM_0,MarketMaker,16.158,-8052.5
MM_0,MarketMaker,16.158,-8057.0
MM_0,MarketMaker,16.158,-8061.5
MM_0,MarketMaker,16.158,-8066.0
MM_0,MarketMaker,16.158,-8071.5
MM_0,MarketMaker,16.158,-8077.0
MM_0,MarketMaker,16.158,-8082.5
MM_0,MarketMaker,16.158,-8088.0
MM_0,MarketMaker,16.158,-8093.5
MM_0,MarketMaker,16.158,-8099.0
MM_0,MarketMaker,16.158,-8104.5
MM_0,MarketMaker,16.158,-8110.0
MM_0,MarketMaker,16.158,-8115.5
MM_0,MarketMaker,16.158,-8121.0
MM_0,MarketMaker,16.158,-8127.5
MM_0,MarketMaker,16.158,-8134.0
MM_0,MarketMaker,16.158,-8140.5
MM_0,MarketMaker,16.158,-8147.0
MM_0,MarketMaker,16.158,-8153.5
MM_0,MarketMaker,16.158,-8160.0
MM_0,MarketMaker,16.158,-8166.5
MM_0,MarketMaker,16.158,-8173.0
MM_0,MarketMaker,16.158,-8179.5
MM_0,MarketMaker,16.158,-8186.0
MM_0,MarketMaker,16.158,-10779.5
MM_0,MarketMaker,16.395,-10181.0
MM_0,MarketMaker,16.424,-10179.5
MM_0,MarketMaker,16.425,-10178.0
MM_0,MarketMaker,16.426,-10176.5
MM_0,MarketMaker,16.475,-10161.0
MM_0,MarketMaker,16.476,-10145.5
MM_0,MarketMaker,16.476,-10130.0
MM_0,MarketMaker,16.525,-10114.5
MM_0,MarketMaker,16.526,-10099.0
MM_0,MarketMaker,16.528,-10083.5
MM_0,MarketMaker,16.578,-10068.0
MM_0,MarketMaker,16.627,-10066.0
MM_0,MarketMaker,16.629,-10064.0
MM_0,MarketMaker,16.728,-10064.5
MM_0,MarketMaker,16.928,-8867.0
MM_0,MarketMaker,16.936,-8864.5
MM_0,MarketMaker,16.936,-8862.0
MM_0,MarketMaker,16.936,-8859.5
MM_0,MarketMaker,16.987,-8857.0
MM_0,MarketMaker,16.987,-8854.5
MM_0,MarketMaker,16.987,-8852.0
MM_0,MarketMaker,17.038,-8850.5
MM_0,MarketMaker,17.038,-8849.0
MM_0,MarketMaker,17.039,-8847.5
MM_0,MarketMaker,17.089,-8846.0
MM_0,MarketMaker,17.09,-8844.5
MM_0,MarketMaker,17.141,-8843.5
MM_0,MarketMaker,17.141,-8842.5
MM_0,MarketMaker,17.141,-8841.5
MM_0,MarketMaker,17.168,-8834.5
MM_0,MarketMaker,17.169,-6834.5
MM_0,MarketMaker,17.293,-6833.5
MM_0,MarketMaker,17.294,-6832.5
MM_0,MarketMaker,17.341,-6818.5
MM_0,MarketMaker,17.394,-6817.5
MM_0,MarketMaker,17.395,-6816.5
MM_0,MarketMaker,17.444,-6815.5
MM_0,MarketMaker,17.445,-6814.5
MM_0,MarketMaker,17.495,-6813.5
MM_0,MarketMaker,17.497,-6812.5
MM_0,MarketMaker,17.545,-6811.5
MM_0,MarketMaker,17.546,-6810.5
MM_0,MarketMaker,17.595,-6809.5
MM_0,MarketMaker,17.596,-6808.5
MM_0,MarketMaker,17.597,-6807.5
MM_0,MarketMaker,17.646,-6807.0
MM_0,MarketMaker,17.647,-6806.5
MM_0,MarketMaker,17.648,-6806.0
MM_0,MarketMaker,17.697,-6805.5
MM_0,MarketMaker,17.699,-6805.0
MM_0,MarketMaker,17.748,-6804.5
MM_0,MarketMaker,17.75,-6804.0
MM_0,MarketMaker,17.799,-6803.5
MM_0,MarketMaker,17.799,-6803.0
MM_0,MarketMaker,17.801,-6802.5
MM_0,MarketMaker,17.823,-7034.0
MM_0,MarketMaker,17.824,-6802.5
MM_0,MarketMaker,17.824,-6803.0
MM_0,MarketMaker,17.824,-6803.5
MM_0,MarketMaker,17.824,-6804.0
MM_0,MarketMaker,17.824,-6804.5
MM_0,MarketMaker,17.824,-6805.0
MM_0,MarketMaker,17.824,-6805.5
MM_0,MarketMaker,17.824,-6807.0
MM_0,MarketMaker,17.824,-6808.5
MM_0,MarketMaker,17.824,-6810.0
MM_0,MarketMaker,17.824,-6811.5
MM_0,MarketMaker,17.824,-6814.0
MM_0,MarketMaker,17.824,-6879.0
MM_0,MarketMaker,18.354,-6881.0
MM_0,MarketMaker,18.356,-6883.0
MM_0,MarketMaker,18.356,-6885.0
MM_0,MarketMaker,18.356,-6888.0
MM_0,MarketMaker,18.356,-6891.0
MM_0,MarketMaker,18.356,-7884.0
MM_0,MarketMaker,18.356,-6891.0
MM_0,MarketMaker,18.356,-7380.0
MM_0,MarketMaker,18.356,-7383.0
MM_0,MarketMaker,18.356,-7380.0
MM_0,MarketMaker,18.358,-7377.0
MM_0,MarketMaker,18.358,-7374.0
MM_0,MarketMaker,18.376,-7350.0
MM_0,MarketMaker,18.405,-7348.0
MM_0,MarketMaker,18.409,-7346.0
MM_0,MarketMaker,18.409,-7344.0
MM_0,MarketMaker,18.609,-6104.0
MM_0,MarketMaker,18.892,-6819.5
MM_0,MarketMaker,18.894,-6824.0
MM_0,MarketMaker,18.894,-6828.5
MM_0,MarketMaker,18.894,-6834.0
MM_0,MarketMaker,18.894,-6839.5
MM_0,MarketMaker,18.894,-6845.0
MM_0,MarketMaker,18.894,-6850.5
MM_0,MarketMaker,18.894,-6857.0
MM_0,MarketMaker,18.894,-6863.5
MM_0,MarketMaker,18.894,-6870.0
MM_0,MarketMaker,18.894,-6876.5
MM_0,MarketMaker,18.894,-6883.0
MM_0,MarketMaker,18.894,-6890.5
MM_0,MarketMaker,18.894,-6898.0
MM_0,MarketMaker,18.894,-6905.5
MM_0,MarketMaker,18.894,-6913.0
MM_0,MarketMaker,18.894,-6920.5
MM_0,MarketMaker,18.894,-6928.0
MM_0,MarketMaker,18.894,-6935.5
MM_0,MarketMaker,18.894,-6944.0
MM_0,MarketMaker,18.894,-6952.5
MM_0,MarketMaker,18.894,-6961.0
MM_0,MarketMaker,18.894,-6969.5
MM_0,MarketMaker,18.894,-6979.0
MM_0,MarketMaker,18.894,-6988.5
MM_0,MarketMaker,18.894,-6999.0
MM_0,MarketMaker,18.894,-7009.5
MM_0,MarketMaker,18.894,-7020.0
MM_0,MarketMaker,18.894,-7030.5
MM_0,MarketMaker,18.894,-7041.0
MM_0,MarketMaker,18.894,-7052.5
MM_0,MarketMaker,18.894,-7064.0
MM_0,MarketMaker,18.894,-7075.5
MM_0,MarketMaker,18.894,-10617.5
MM_0,MarketMaker,18.894,-7075.5
MM_0,MarketMaker,18.894,-7087.0
MM_0,MarketMaker,18.911,-7075.5
MM_0,MarketMaker,18.914,-7064.0
MM_0,MarketMaker,18.914,-7052.5
MM_0,MarketMaker,18.962,-7041.0
MM_0,MarketMaker,18.965,-7029.5
MM_0,MarketMaker,19.013,-7028.5
MM_0,MarketMaker,19.015,-7027.5
MM_0,MarketMaker,19.016,-7026.5
MM_0,MarketMaker,19.063,-7025.5
MM_0,MarketMaker,19.066,-7024.5
MM_0,MarketMaker,19.066,-7023.5
MM_0,MarketMaker,19.114,-7022.5
MM_0,MarketMaker,19.116,-7021.5
MM_0,MarketMaker,19.117,-7020.5
MM_0,MarketMaker,19.14,-6842.5
MM_0,MarketMaker,19.431,-7145.5
MM_0,MarketMaker,19.433,-7148.5
MM_0,MarketMaker,19.433,-7152.5
MM_0,MarketMaker,19.433,-7156.5
MM_0,MarketMaker,19.433,-7160.5
MM_0,MarketMaker,19.433,-7167.5
