agent,role,time_sec,cumulative_pnl
MM_0,MarketMaker,22.357,2757.0
MM_0,MarketMaker,22.432,2757.5
MM_0,MarketMaker,22.494,2758.5
MM_0,MarketMaker,22.801,2759.0
MM_0,MarketMaker,22.811,2759.5
MM_0,MarketMaker,22.873,2760.5
MM_0,MarketMaker,22.925,2761.5
MM_0,MarketMaker,22.947,2762.5
MM_0,MarketMaker,23.082,2763.5
MM_0,MarketMaker,23.156,2764.5
MM_0,MarketMaker,23.167,2765.5
MM_0,MarketMaker,23.242,2766.0
MM_0,MarketMaker,23.26,2880.0
MM_0,MarketMaker,23.291,2881.0
MM_0,MarketMaker,23.303,2882.0
MM_0,MarketMaker,23.315,2883.0
MM_0,MarketMaker,23.362,2884.0
MM_0,MarketMaker,23.416,2885.5
MM_0,MarketMaker,23.426,3219.5
MM_0,MarketMaker,23.426,3385.5
MM_0,MarketMaker,23.435,3386.5
MM_0,MarketMaker,23.459,3387.5
MM_0,MarketMaker,23.46,3388.5
MM_0,MarketMaker,23.462,3398.5
MM_0,MarketMaker,23.462,3403.5
MM_0,MarketMaker,23.522,3404.5
MM_0,MarketMaker,23.533,3405.5
MM_0,MarketMaker,23.606,3406.0
MM_0,MarketMaker,23.792,3406.5
MM_0,MarketMaker,24.515,3408.5
MM_0,MarketMaker,24.71,3249.0
MM_0,MarketMaker,24.712,3159.0
MM_0,MarketMaker,24.712,3249.0
MM_0,MarketMaker,24.712,3248.5
MM_0,MarketMaker,25.049,3249.0
MM_0,MarketMaker,25.06,3249.5
MM_0,MarketMaker,25.071,3250.0
MM_0,MarketMaker,25.078,3367.5
MM_0,MarketMaker,25.078,3765.0
MM_0,MarketMaker,25.123,3766.0
MM_0,MarketMaker,25.145,3766.5
MM_0,MarketMaker,25.196,3767.0
MM_0,MarketMaker,25.218,3768.0
MM_0,MarketMaker,25.243,3652.5
MM_0,MarketMaker,25.244,3768.0
MM_0,MarketMaker,25.255,3771.0
MM_0,MarketMaker,25.268,3771.5
MM_0,MarketMaker,25.282,3772.0
MM_0,MarketMaker,25.304,3772.5
MM_0,MarketMaker,25.343,3773.0
MM_0,MarketMaker,25.355,3773.5
MM_0,MarketMaker,25.367,3774.0
MM_0,MarketMaker,25.416,3774.5
MM_0,MarketMaker,25.427,3775.0
MM_0,MarketMaker,25.439,3775.5
MM_0,MarketMaker,25.49,3776.0
MM_0,MarketMaker,25.501,3776.5
MM_0,MarketMaker,25.514,3777.0
MM_0,MarketMaker,25.564,3777.5
MM_0,MarketMaker,25.575,3778.0
MM_0,MarketMaker,25.636,3778.5
MM_0,MarketMaker,25.647,3779.0
MM_0,MarketMaker,25.709,3779.5
MM_0,MarketMaker,25.744,3780.0
MM_0,MarketMaker,25.782,3780.5
MM_0,MarketMaker,25.805,3781.0
MM_0,MarketMaker,25.856,3781.5
MM_0,MarketMaker,25.879,3782.0
MM_0,MarketMaker,25.879,3782.5
MM_0,MarketMaker,25.931,3783.0
MM_0,MarketMaker,25.941,3783.5
MM_0,MarketMaker,25.953,3784.0
MM_0,MarketMaker,26.002,3784.5
MM_0,MarketMaker,26.013,3785.0
MM_0,MarketMaker,26.076,3785.5
MM_0,MarketMaker,26.109,3786.0
MM_0,MarketMaker,26.171,3786.5
MM_0,MarketMaker,26.185,3952.0
MM_0,MarketMaker,26.234,3952.5
MM_0,MarketMaker,26.235,3953.0
MM_0,MarketMaker,26.528,3953.5
MM_0,MarketMaker,26.665,3954.0
MM_0,MarketMaker,26.843,3954.5
MM_0,MarketMaker,26.885,3666.5
MM_0,MarketMaker,26.886,3665.5
MM_0,MarketMaker,26.905,3666.0
MM_0,MarketMaker,26.957,3666.5
MM_0,MarketMaker,26.98,3667.0
MM_0,MarketMaker,26.98,3667.5
MM_0,MarketMaker,27.056,3668.0
MM_0,MarketMaker,27.067,3668.5
MM_0,MarketMaker,27.067,3669.0
MM_0,MarketMaker,27.129,3669.5
MM_0,MarketMaker,27.129,3672.0
MM_0,MarketMaker,27.139,3672.5
MM_0,MarketMaker,27.14,3673.0
MM_0,MarketMaker,27.201,3673.5
MM_0,MarketMaker,27.212,3674.0
MM_0,MarketMaker,27.213,3674.5
MM_0,MarketMaker,27.241,3682.5
MM_0,MarketMaker,27.274,3683.0
MM_0,MarketMaker,27.28,3783.0
MM_0,MarketMaker,27.28,4318.0
MM_0,MarketMaker,27.283,4319.5
MM_0,MarketMaker,27.284,4321.0
MM_0,MarketMaker,27.302,4322.5
MM_0,MarketMaker,27.346,4324.0
MM_0,MarketMaker,27.357,4325.5
MM_0,MarketMaker,27.357,4327.0
MM_0,MarketMaker,27.43,4058.0
MM_0,MarketMaker,27.431,4327.0
MM_0,MarketMaker,27.431,4097.0
MM_0,MarketMaker,27.431,4096.0
MM_0,MarketMaker,27.431,4097.0
MM_0,MarketMaker,27.432,4098.0
MM_0,MarketMaker,27.493,4099.0
MM_0,MarketMaker,27.504,4100.0
MM_0,MarketMaker,27.504,4101.0
MM_0,MarketMaker,27.578,4102.0
MM_0,MarketMaker,27.578,4103.0
MM_0,MarketMaker,27.652,4104.0
MM_0,MarketMaker,27.653,4105.0
MM_0,MarketMaker,27.653,4106.0
MM_0,MarketMaker,27.714,4107.5
MM_0,MarketMaker,27.725,4109.0
MM_0,MarketMaker,27.86,4109.5
MM_0,MarketMaker,27.872,4110.0
MM_0,MarketMaker,28.091,4111.0
MM_0,MarketMaker,28.165,4112.0
MM_0,MarketMaker,28.165,4113.0
MM_0,MarketMaker,28.239,4114.0
MM_0,MarketMaker,28.366,4134.0
MM_0,MarketMaker,29.227,4134.5
MM_0,MarketMaker,29.489,4135.0
MM_0,MarketMaker,29.489,4135.5
MM_0,MarketMaker,29.561,4136.5
MM_0,MarketMaker,29.562,4137.5
MM_0,MarketMaker,29.636,4138.5
MM_0,MarketMaker,29.772,4139.5
MM_0,MarketMaker,29.845,4140.0
MM_0,MarketMaker,29.867,4140.5
MM_0,MarketMaker,30.033,4148.0
MM_0,MarketMaker,30.064,4149.0
MM_0,MarketMaker,30.138,4150.0
MM_0,MarketMaker,30.29,4153.5
MM_0,MarketMaker,30.306,4154.0
MM_0,MarketMaker,30.358,4154.5
MM_0,MarketMaker,30.37,4155.0
MM_0,MarketMaker,30.579,4155.5
MM_0,MarketMaker,30.591,4156.0
MM_0,MarketMaker,30.653,4156.5
MM_0,MarketMaker,30.665,4157.0
MM_0,MarketMaker,30.8,4157.5
MM_0,MarketMaker,30.812,4158.0
MM_0,MarketMaker,30.885,4158.5
MM_0,MarketMaker,30.886,4159.0
MM_0,MarketMaker,30.957,4159.5
MM_0,MarketMaker,31.126,4160.0
MM_0,MarketMaker,31.178,4160.5
MM_0,MarketMaker,31.238,4161.0
MM_0,MarketMaker,31.323,4161.5
MM_0,MarketMaker,31.461,4162.0
MM_0,MarketMaker,31.5,4168.0
MM_0,MarketMaker,31.5,4169.0
MM_0,MarketMaker,31.5,4170.0
MM_0,MarketMaker,31.534,4170.5
MM_0,MarketMaker,31.608,4171.0
MM_0,MarketMaker,31.619,4171.5
MM_0,MarketMaker,31.766,4173.0
MM_0,MarketMaker,31.976,4173.5
MM_0,MarketMaker,31.985,4176.0
MM_0,MarketMaker,32.061,4177.0
MM_0,MarketMaker,32.269,4178.0
MM_0,MarketMaker,32.281,4179.0
MM_0,MarketMaker,32.281,4180.0
MM_0,MarketMaker,32.343,4181.0
MM_0,MarketMaker,32.416,4181.5
MM_0,MarketMaker,32.427,4182.0
MM_0,MarketMaker,32.428,4182.5
MM_0,MarketMaker,32.489,4183.0
MM_0,MarketMaker,32.5,4183.5
MM_0,MarketMaker,32.501,4184.0
MM_0,MarketMaker,32.563,4184.5
MM_0,MarketMaker,32.575,4185.0
MM_0,MarketMaker,32.575,4185.5
MM_0,MarketMaker,32.618,4190.5
MM_0,MarketMaker,32.636,4191.0
MM_0,MarketMaker,32.648,4191.5
MM_0,MarketMaker,32.648,4192.0
MM_0,MarketMaker,32.71,4192.5
MM_0,MarketMaker,32.722,4193.0
MM_0,MarketMaker,32.722,4193.5
MM_0,MarketMaker,32.742,4196.5
MM_0,MarketMaker,32.757,4198.5
MM_0,MarketMaker,32.788,4432.5
MM_0,MarketMaker,32.788,4462.5
MM_0,MarketMaker,32.788,4468.5
MM_0,MarketMaker,32.793,4469.5
MM_0,MarketMaker,32.793,4470.5
MM_0,MarketMaker,32.801,4473.5
MM_0,MarketMaker,32.866,4474.5
MM_0,MarketMaker,32.866,4475.5
MM_0,MarketMaker,32.866,4476.5
MM_0,MarketMaker,32.94,4477.0
MM_0,MarketMaker,33.308,4477.5
MM_0,MarketMaker,33.31,4478.0
MM_0,MarketMaker,33.342,4646.5
MM_0,MarketMaker,33.37,4647.0
MM_0,MarketMaker,33.382,4647.5
MM_0,MarketMaker,33.443,4648.0
MM_0,MarketMaker,33.465,4648.5
MM_0,MarketMaker,33.665,4649.0
MM_0,MarketMaker,33.908,4650.0
MM_0,MarketMaker,34.264,4651.0
MM_0,MarketMaker,34.337,4651.5
MM_0,MarketMaker,34.41,4652.0
MM_0,MarketMaker,34.421,4652.5
MM_0,MarketMaker,34.483,4654.0
MM_0,MarketMaker,34.556,4655.0
MM_0,MarketMaker,34.619,4656.0
MM_0,MarketMaker,34.629,4657.0
MM_0,MarketMaker,34.641,4658.5
MM_0,MarketMaker,34.693,4660.0
MM_0,MarketMaker,34.815,4670.0
MM_0,MarketMaker,34.815,4672.0
MM_0,MarketMaker,34.84,4673.5
MM_0,MarketMaker,34.851,4681.0
MM_0,MarketMaker,34.851,4682.5
MM_0,MarketMaker,34.853,4684.0
MM_0,MarketMaker,34.853,4685.5
MM_0,MarketMaker,34.901,4690.0
MM_0,MarketMaker,34.987,4691.0
MM_0,MarketMaker,35.004,5673.0
MM_0,MarketMaker,35.147,5674.5
MM_0,MarketMaker,35.22,5675.0
MM_0,MarketMaker,35.283,5675.5
MM_0,MarketMaker,35.453,5676.0
MM_0,MarketMaker,35.661,5676.5
MM_0,MarketMaker,35.667,5676.0
MM_0,MarketMaker,35.734,5677.0
MM_0,MarketMaker,35.796,5678.0
MM_0,MarketMaker,35.87,5679.0
MM_0,MarketMaker,36.191,5682.0
MM_0,MarketMaker,36.406,5683.0
MM_0,MarketMaker,36.604,5684.0
MM_0,MarketMaker,36.677,5685.0
MM_0,MarketMaker,36.7,5686.0
MM_0,MarketMaker,36.701,5687.0
MM_0,MarketMaker,36.744,5699.0
MM_0,MarketMaker,36.744,5702.0
MM_0,MarketMaker,36.75,5703.0
MM_0,MarketMaker,36.762,5704.5
MM_0,MarketMaker,36.762,5706.0
MM_0,MarketMaker,36.788,5272.5
MM_0,MarketMaker,36.789,5706.0
MM_0,MarketMaker,36.789,5601.0
MM_0,MarketMaker,36.789,5496.0
MM_0,MarketMaker,36.789,5601.0
MM_0,MarketMaker,36.789,5494.5
MM_0,MarketMaker,36.824,5496.0
MM_0,MarketMaker,36.836,5497.5
MM_0,MarketMaker,36.836,5499.0
MM_0,MarketMaker,36.898,5500.5
MM_0,MarketMaker,36.909,5502.0
MM_0,MarketMaker,36.911,5503.5
MM_0,MarketMaker,36.973,5505.0
MM_0,MarketMaker,36.984,5506.5
MM_0,MarketMaker,36.985,5508.0
MM_0,MarketMaker,37.046,5509.5
MM_0,MarketMaker,37.058,5511.0
MM_0,MarketMaker,37.058,5512.5
MM_0,MarketMaker,37.12,5514.0
MM_0,MarketMaker,37.132,5515.5
MM_0,MarketMaker,37.132,5517.0
MM_0,MarketMaker,37.193,5518.5
MM_0,MarketMaker,37.204,5520.0
MM_0,MarketMaker,37.205,5521.5
MM_0,MarketMaker,37.208,5775.0
MM_0,MarketMaker,37.208,5905.5
MM_0,MarketMaker,37.222,5911.5
MM_0,MarketMaker,37.321,5530.5
MM_0,MarketMaker,37.322,5344.5
MM_0,MarketMaker,37.322,5530.5
MM_0,MarketMaker,37.322,5347.5
MM_0,MarketMaker,37.341,5349.0
MM_0,MarketMaker,37.351,5350.5
MM_0,MarketMaker,37.352,5352.0
MM_0,MarketMaker,37.415,5353.5
MM_0,MarketMaker,37.426,5355.0
MM_0,MarketMaker,37.427,5356.5
MM_0,MarketMaker,37.489,5358.0
MM_0,MarketMaker,37.5,5359.5
MM_0,MarketMaker,37.501,5361.0
MM_0,MarketMaker,37.552,5365.5
MM_0,MarketMaker,37.563,5367.0
MM_0,MarketMaker,37.574,5368.5
MM_0,MarketMaker,37.574,5370.0
MM_0,MarketMaker,37.635,5371.5
MM_0,MarketMaker,37.646,5373.0
MM_0,MarketMaker,37.646,5374.5
MM_0,MarketMaker,37.709,5376.0
MM_0,MarketMaker,37.722,5378.0
MM_0,MarketMaker,37.722,5380.0
MM_0,MarketMaker,37.742,5762.0
MM_0,MarketMaker,38.003,5763.0
MM_0,MarketMaker,38.076,5764.0
MM_0,MarketMaker,38.16,5765.0
MM_0,MarketMaker,38.526,5765.5
MM_0,MarketMaker,38.684,5766.0
MM_0,MarketMaker,38.881,5766.5
MM_0,MarketMaker,38.892,5767.0
MM_0,MarketMaker,38.893,5767.5
MM_0,MarketMaker,39.92,5768.5
MM_0,MarketMaker,39.958,5769.5
MM_0,MarketMaker,39.958,5770.5
MM_0,MarketMaker,39.994,5771.5
MM_0,MarketMaker,40.078,5772.5
MM_0,MarketMaker,40.078,5773.5
MM_0,MarketMaker,40.141,5774.5
MM_0,MarketMaker,40.142,5775.5
MM_0,MarketMaker,40.203,5776.5
MM_0,MarketMaker,40.214,5777.5
MM_0,MarketMaker,40.216,5784.5
MM_0,MarketMaker,40.216,5786.5
MM_0,MarketMaker,40.422,5787.5
MM_0,MarketMaker,40.434,5788.5
MM_0,MarketMaker,40.45,5792.5
MM_0,MarketMaker,40.45,5794.0
MM_0,MarketMaker,40.57,5795.0
MM_0,MarketMaker,40.728,5796.0
MM_0,MarketMaker,40.876,5796.5
MM_0,MarketMaker,41.181,5797.5
MM_0,MarketMaker,41.39,5798.5
MM_0,MarketMaker,41.463,5802.0
MM_0,MarketMaker,41.463,5802.5
MM_0,MarketMaker,41.525,5803.5
MM_0,MarketMaker,41.592,5806.0
MM_0,MarketMaker,41.733,5805.5
MM_0,MarketMaker,41.734,5805.0
MM_0,MarketMaker,41.756,5805.5
MM_0,MarketMaker,41.756,5806.0
MM_0,MarketMaker,41.789,5810.5
MM_0,MarketMaker,41.818,5811.0
MM_0,MarketMaker,41.841,5811.5
MM_0,MarketMaker,41.892,5812.0
MM_0,MarketMaker,41.916,5812.5
MM_0,MarketMaker,41.965,5813.0
MM_0,MarketMaker,41.977,5813.5
MM_0,MarketMaker,41.987,5814.0
MM_0,MarketMaker,42.05,5814.5
MM_0,MarketMaker,42.05,5815.0
MM_0,MarketMaker,42.12,5815.5
MM_0,MarketMaker,42.12,5816.0
MM_0,MarketMaker,42.122,5816.5
MM_0,MarketMaker,42.153,6050.0
MM_0,MarketMaker,42.402,6055.5
MM_0,MarketMaker,42.487,6056.0
MM_0,MarketMaker,42.623,6056.5
MM_0,MarketMaker,42.633,6057.0
MM_0,MarketMaker,42.643,6057.5
MM_0,MarketMaker,42.695,6058.5
MM_0,MarketMaker,42.706,6226.0
MM_0,MarketMaker,42.708,6227.0
MM_0,MarketMaker,43.073,6227.5
MM_0,MarketMaker,43.232,6229.0
MM_0,MarketMaker,43.367,6229.5
MM_0,MarketMaker,43.378,6231.0
MM_0,MarketMaker,43.502,6232.5
MM_0,MarketMaker,43.576,6233.0
MM_0,MarketMaker,43.599,6233.5
MM_0,MarketMaker,43.661,6234.0
MM_0,MarketMaker,43.734,6234.5
MM_0,MarketMaker,43.868,6235.5
MM_0,MarketMaker,43.88,6236.5
MM_0,MarketMaker,43.88,6237.5
MM_0,MarketMaker,43.928,5902.5
MM_0,MarketMaker,43.929,6237.5
MM_0,MarketMaker,43.929,6072.5
