agent,role,time_sec,cumulative_pnl
MM_0,MarketMaker,10.925,1389.0
MM_0,MarketMaker,10.935,1389.5
MM_0,MarketMaker,10.936,1560.0
MM_0,MarketMaker,11.091,1484.0
MM_0,MarketMaker,11.092,1483.5
MM_0,MarketMaker,11.092,1483.0
MM_0,MarketMaker,11.092,1481.5
MM_0,MarketMaker,11.092,1480.0
MM_0,MarketMaker,11.137,1480.5
MM_0,MarketMaker,11.139,1481.0
MM_0,MarketMaker,11.177,1481.5
MM_0,MarketMaker,11.187,1482.0
MM_0,MarketMaker,11.19,1482.5
MM_0,MarketMaker,11.24,1483.0
MM_0,MarketMaker,11.277,1483.5
MM_0,MarketMaker,11.287,1484.0
MM_0,MarketMaker,11.29,1484.5
MM_0,MarketMaker,11.328,1485.0
MM_0,MarketMaker,11.337,1485.5
MM_0,MarketMaker,11.34,1486.0
MM_0,MarketMaker,11.378,1486.5
MM_0,MarketMaker,11.388,1487.0
MM_0,MarketMaker,11.391,1487.5
MM_0,MarketMaker,11.429,1488.0
MM_0,MarketMaker,11.438,1488.5
MM_0,MarketMaker,11.441,1489.0
MM_0,MarketMaker,11.479,1489.5
MM_0,MarketMaker,11.49,1490.0
MM_0,MarketMaker,11.49,1652.0
MM_0,MarketMaker,11.645,1566.5
MM_0,MarketMaker,11.845,1567.5
MM_0,MarketMaker,11.891,1575.5
MM_0,MarketMaker,11.935,1577.0
MM_0,MarketMaker,11.943,1604.5
MM_0,MarketMaker,11.946,1606.0
MM_0,MarketMaker,11.946,1923.5
MM_0,MarketMaker,11.998,1925.0
MM_0,MarketMaker,12.048,1926.0
MM_0,MarketMaker,12.087,1927.0
MM_0,MarketMaker,12.137,1928.0
MM_0,MarketMaker,12.147,1929.0
MM_0,MarketMaker,12.148,1930.0
MM_0,MarketMaker,12.188,1931.0
MM_0,MarketMaker,12.198,1932.0
MM_0,MarketMaker,12.232,1622.0
MM_0,MarketMaker,12.233,1932.0
MM_0,MarketMaker,12.233,1931.0
MM_0,MarketMaker,12.233,1930.0
MM_0,MarketMaker,12.233,1929.0
MM_0,MarketMaker,12.233,1928.0
MM_0,MarketMaker,12.233,1927.0
MM_0,MarketMaker,12.233,1926.0
MM_0,MarketMaker,12.233,1925.0
MM_0,MarketMaker,12.301,1925.5
MM_0,MarketMaker,12.845,1926.0
MM_0,MarketMaker,13.058,1926.5
MM_0,MarketMaker,13.097,1927.0
MM_0,MarketMaker,13.109,1927.5
MM_0,MarketMaker,14.179,1928.0
MM_0,MarketMaker,14.18,1928.5
MM_0,MarketMaker,14.231,1929.0
MM_0,MarketMaker,14.295,1929.5
MM_0,MarketMaker,14.382,1930.0
MM_0,MarketMaker,14.442,1937.0
MM_0,MarketMaker,14.481,1937.5
MM_0,MarketMaker,14.534,1938.0
MM_0,MarketMaker,14.582,1938.5
MM_0,MarketMaker,14.585,1939.0
MM_0,MarketMaker,14.585,1939.5
MM_0,MarketMaker,14.634,1940.0
MM_0,MarketMaker,14.668,1941.5
MM_0,MarketMaker,14.682,1942.0
MM_0,MarketMaker,14.684,1942.5
MM_0,MarketMaker,14.684,1943.0
MM_0,MarketMaker,14.74,1943.5
MM_0,MarketMaker,14.74,1944.0
MM_0,MarketMaker,14.74,1944.5
MM_0,MarketMaker,14.752,1952.5
MM_0,MarketMaker,14.798,1953.0
MM_0,MarketMaker,14.798,1953.5
MM_0,MarketMaker,14.844,1955.5
MM_0,MarketMaker,14.848,1956.0
MM_0,MarketMaker,14.848,1956.5
MM_0,MarketMaker,14.995,1956.0
MM_0,MarketMaker,14.998,1955.5
MM_0,MarketMaker,14.998,1955.0
MM_0,MarketMaker,14.998,1954.5
MM_0,MarketMaker,14.998,1954.0
MM_0,MarketMaker,15.051,1953.5
MM_0,MarketMaker,15.052,1953.0
MM_0,MarketMaker,15.203,1953.5
MM_0,MarketMaker,15.307,1954.0
MM_0,MarketMaker,15.361,1954.5
MM_0,MarketMaker,15.364,1957.5
MM_0,MarketMaker,15.415,2196.0
MM_0,MarketMaker,15.423,2196.5
MM_0,MarketMaker,15.423,2197.0
MM_0,MarketMaker,15.423,2197.5
MM_0,MarketMaker,15.472,2198.0
MM_0,MarketMaker,15.472,2198.5
MM_0,MarketMaker,15.473,2199.0
MM_0,MarketMaker,15.536,1717.0
MM_0,MarketMaker,15.537,2199.0
MM_0,MarketMaker,15.537,2198.0
MM_0,MarketMaker,15.537,2197.0
MM_0,MarketMaker,15.537,2196.0
MM_0,MarketMaker,15.537,2195.0
MM_0,MarketMaker,15.573,2194.0
MM_0,MarketMaker,15.574,2193.0
MM_0,MarketMaker,15.674,2193.5
MM_0,MarketMaker,15.676,2194.0
MM_0,MarketMaker,15.775,2194.5
MM_0,MarketMaker,15.825,2195.0
MM_0,MarketMaker,15.879,2195.5
MM_0,MarketMaker,16.068,2195.0
MM_0,MarketMaker,16.069,2193.5
MM_0,MarketMaker,16.069,2192.0
MM_0,MarketMaker,16.096,2190.5
MM_0,MarketMaker,16.142,2174.0
MM_0,MarketMaker,16.145,2172.5
MM_0,MarketMaker,16.193,2173.0
MM_0,MarketMaker,16.193,2173.5
MM_0,MarketMaker,16.242,2174.0
MM_0,MarketMaker,16.295,2174.5
MM_0,MarketMaker,16.297,2175.0
MM_0,MarketMaker,16.366,2181.5
MM_0,MarketMaker,16.411,2183.0
MM_0,MarketMaker,16.643,2182.5
MM_0,MarketMaker,16.645,2182.0
MM_0,MarketMaker,16.645,2181.5
MM_0,MarketMaker,16.645,2181.0
MM_0,MarketMaker,16.645,2180.5
MM_0,MarketMaker,16.645,2180.0
MM_0,MarketMaker,16.645,2179.5
MM_0,MarketMaker,16.645,2179.0
MM_0,MarketMaker,16.645,2178.5
MM_0,MarketMaker,16.645,2178.0
MM_0,MarketMaker,16.645,2177.5
MM_0,MarketMaker,16.645,2177.0
MM_0,MarketMaker,16.645,2176.5
MM_0,MarketMaker,16.645,2176.0
MM_0,MarketMaker,16.645,2175.5
MM_0,MarketMaker,16.645,2175.0
MM_0,MarketMaker,16.645,2174.5
MM_0,MarketMaker,16.709,2175.0
MM_0,MarketMaker,16.71,2175.5
MM_0,MarketMaker,16.762,2176.0
MM_0,MarketMaker,16.811,2176.5
MM_0,MarketMaker,16.86,2177.0
MM_0,MarketMaker,16.863,2177.5
MM_0,MarketMaker,16.864,2178.0
MM_0,MarketMaker,16.916,2178.5
MM_0,MarketMaker,16.916,2179.0
MM_0,MarketMaker,16.961,2179.5
MM_0,MarketMaker,16.964,2180.0
MM_0,MarketMaker,17.012,2180.5
MM_0,MarketMaker,17.014,2181.0
MM_0,MarketMaker,17.016,2181.5
MM_0,MarketMaker,17.061,2182.0
MM_0,MarketMaker,17.065,2182.5
MM_0,MarketMaker,17.067,2183.0
MM_0,MarketMaker,17.095,2416.0
MM_0,MarketMaker,17.187,2191.0
MM_0,MarketMaker,17.191,2190.5
MM_0,MarketMaker,17.191,2189.0
MM_0,MarketMaker,17.191,2187.5
MM_0,MarketMaker,17.191,2186.0
MM_0,MarketMaker,17.191,2184.5
MM_0,MarketMaker,17.191,2183.0
MM_0,MarketMaker,17.191,2181.5
MM_0,MarketMaker,17.191,2180.0
MM_0,MarketMaker,17.191,2177.5
MM_0,MarketMaker,17.191,2175.0
MM_0,MarketMaker,17.191,2172.5
MM_0,MarketMaker,17.191,2170.0
MM_0,MarketMaker,17.191,2167.5
MM_0,MarketMaker,17.191,2165.0
MM_0,MarketMaker,17.191,2162.5
MM_0,MarketMaker,17.191,2159.0
MM_0,MarketMaker,17.191,2155.5
MM_0,MarketMaker,17.191,2152.0
MM_0,MarketMaker,17.191,2148.5
MM_0,MarketMaker,17.191,2145.0
MM_0,MarketMaker,17.192,2141.5
MM_0,MarketMaker,17.192,2138.0
MM_0,MarketMaker,17.192,2134.5
MM_0,MarketMaker,17.192,2131.0
MM_0,MarketMaker,17.192,2127.5
MM_0,MarketMaker,17.192,2124.0
MM_0,MarketMaker,17.218,2120.5
MM_0,MarketMaker,17.219,2117.0
MM_0,MarketMaker,17.263,2117.5
MM_0,MarketMaker,17.27,2118.0
MM_0,MarketMaker,17.42,2118.5
MM_0,MarketMaker,17.422,2119.0
MM_0,MarketMaker,17.426,2128.0
MM_0,MarketMaker,17.43,3493.0
MM_0,MarketMaker,17.725,3244.5
MM_0,MarketMaker,17.725,3244.0
MM_0,MarketMaker,17.819,3247.0
MM_0,MarketMaker,18.334,3266.5
MM_0,MarketMaker,18.554,3296.5
MM_0,MarketMaker,18.86,3054.5
MM_0,MarketMaker,18.862,3054.0
MM_0,MarketMaker,18.862,3053.5
MM_0,MarketMaker,18.862,3053.0
MM_0,MarketMaker,18.862,3052.5
MM_0,MarketMaker,18.862,3052.0
MM_0,MarketMaker,18.862,3051.5
MM_0,MarketMaker,18.862,3051.0
MM_0,MarketMaker,18.881,3051.5
MM_0,MarketMaker,18.982,3052.0
MM_0,MarketMaker,18.985,3052.5
MM_0,MarketMaker,18.987,3053.0
MM_0,MarketMaker,19.032,3053.5
MM_0,MarketMaker,19.035,3054.0
MM_0,MarketMaker,19.037,3054.5
MM_0,MarketMaker,19.083,3055.0
MM_0,MarketMaker,19.085,3055.5
MM_0,MarketMaker,19.089,3056.0
MM_0,MarketMaker,19.136,3056.5
MM_0,MarketMaker,19.139,3057.0
MM_0,MarketMaker,19.139,3057.5
MM_0,MarketMaker,19.183,3058.0
MM_0,MarketMaker,19.188,3058.5
MM_0,MarketMaker,19.189,3059.0
MM_0,MarketMaker,19.235,3059.5
MM_0,MarketMaker,19.238,3060.0
MM_0,MarketMaker,19.239,3060.5
MM_0,MarketMaker,19.242,3066.5
MM_0,MarketMaker,19.284,3067.0
MM_0,MarketMaker,19.288,3067.5
MM_0,MarketMaker,19.29,3068.0
MM_0,MarketMaker,19.303,3302.5
MM_0,MarketMaker,19.85,3900.5
MM_0,MarketMaker,19.85,4208.5
MM_0,MarketMaker,19.853,4210.0
MM_0,MarketMaker,19.853,4211.5
MM_0,MarketMaker,19.853,4213.0
MM_0,MarketMaker,19.902,4214.5
MM_0,MarketMaker,19.902,4216.0
MM_0,MarketMaker,19.903,4217.5
MM_0,MarketMaker,19.946,4238.5
MM_0,MarketMaker,19.952,4240.0
MM_0,MarketMaker,19.952,4241.5
MM_0,MarketMaker,19.954,4243.0
MM_0,MarketMaker,19.969,3749.5
MM_0,MarketMaker,19.979,4243.0
MM_0,MarketMaker,19.979,4241.5
MM_0,MarketMaker,19.979,4239.0
MM_0,MarketMaker,19.979,4236.5
MM_0,MarketMaker,19.979,4234.0
MM_0,MarketMaker,19.979,4231.5
MM_0,MarketMaker,19.979,4229.0
MM_0,MarketMaker,19.979,4226.5
MM_0,MarketMaker,19.979,4224.0
MM_0,MarketMaker,19.979,4221.5
MM_0,MarketMaker,19.979,4219.0
MM_0,MarketMaker,19.98,4216.5
MM_0,MarketMaker,19.98,4214.0
MM_0,MarketMaker,19.98,4211.5
MM_0,MarketMaker,19.98,4209.0
MM_0,MarketMaker,19.98,4206.5
MM_0,MarketMaker,19.98,4204.0
MM_0,MarketMaker,19.98,4201.5
MM_0,MarketMaker,19.98,4199.0
MM_0,MarketMaker,19.98,4196.5
MM_0,MarketMaker,19.98,4194.0
MM_0,MarketMaker,19.98,4191.5
MM_0,MarketMaker,19.98,4189.0
MM_0,MarketMaker,19.98,4186.5
MM_0,MarketMaker,19.98,4184.0
MM_0,MarketMaker,19.98,4181.5
MM_0,MarketMaker,19.98,4179.0
MM_0,MarketMaker,19.98,4176.5
MM_0,MarketMaker,19.98,4174.0
MM_0,MarketMaker,19.98,4171.5
MM_0,MarketMaker,19.98,4169.0
MM_0,MarketMaker,19.98,4166.5
MM_0,MarketMaker,19.98,4163.0
MM_0,MarketMaker,19.98,4159.5
MM_0,MarketMaker,19.98,4156.0
MM_0,MarketMaker,19.98,4152.5
MM_0,MarketMaker,19.98,4149.0
MM_0,MarketMaker,19.98,4145.5
MM_0,MarketMaker,19.98,4142.0
MM_0,MarketMaker,19.98,4138.5
MM_0,MarketMaker,19.98,4135.0
MM_0,MarketMaker,19.98,4131.5
MM_0,MarketMaker,19.98,4128.0
MM_0,MarketMaker,19.98,4124.5
MM_0,MarketMaker,19.98,4121.0
MM_0,MarketMaker,19.98,4117.5
MM_0,MarketMaker,19.98,4114.0
MM_0,MarketMaker,19.98,4110.5
MM_0,MarketMaker,19.98,4107.0
MM_0,MarketMaker,19.98,4103.5
MM_0,MarketMaker,19.98,4100.0
MM_0,MarketMaker,19.98,4096.5
MM_0,MarketMaker,19.98,4093.0
MM_0,MarketMaker,19.98,4089.5
MM_0,MarketMaker,19.98,4086.0
MM_0,MarketMaker,19.98,4082.5
MM_0,MarketMaker,19.98,4079.0
MM_0,MarketMaker,19.98,4075.5
MM_0,MarketMaker,19.98,4072.0
MM_0,MarketMaker,19.98,4068.5
MM_0,MarketMaker,19.98,4065.0
MM_0,MarketMaker,19.98,4061.5
MM_0,MarketMaker,19.98,4058.0
MM_0,MarketMaker,19.98,4053.5
MM_0,MarketMaker,19.98,4049.0
MM_0,MarketMaker,19.98,4044.5
MM_0,MarketMaker,19.98,4040.0
MM_0,MarketMaker,19.98,4035.5
MM_0,MarketMaker,19.98,4031.0
MM_0,MarketMaker,19.98,4026.5
MM_0,MarketMaker,19.98,4022.0
MM_0,MarketMaker,19.981,4017.5
MM_0,MarketMaker,19.981,3567.5
MM_0,MarketMaker,20.487,3339.5
MM_0,MarketMaker,20.487,3339.0
MM_0,MarketMaker,20.51,3337.5
MM_0,MarketMaker,20.674,3355.5
MM_0,MarketMaker,20.836,3357.0
MM_0,MarketMaker,20.889,3358.5
MM_0,MarketMaker,20.933,4352.5
MM_0,MarketMaker,20.938,4354.5
MM_0,MarketMaker,21.141,4355.0
MM_0,MarketMaker,21.193,4355.5
MM_0,MarketMaker,21.446,4356.5
MM_0,MarketMaker,21.496,4357.5
MM_0,MarketMaker,21.593,4357.0
MM_0,MarketMaker,21.595,4107.5
MM_0,MarketMaker,21.652,4109.0
MM_0,MarketMaker,21.701,4110.0
MM_0,MarketMaker,21.745,4111.0
MM_0,MarketMaker,21.748,4112.0
MM_0,MarketMaker,21.796,4113.0
MM_0,MarketMaker,21.798,4114.0
MM_0,MarketMaker,21.804,4114.5
MM_0,MarketMaker,21.847,4115.0
MM_0,MarketMaker,21.849,4115.5
MM_0,MarketMaker,21.898,4116.0
MM_0,MarketMaker,21.9,4116.5
MM_0,MarketMaker,21.904,4117.0
MM_0,MarketMaker,21.919,4119.0
MM_0,MarketMaker,21.933,4120.0
MM_0,MarketMaker,21.948,4120.5
MM_0,MarketMaker,21.95,4121.0
MM_0,MarketMaker,21.955,4128.0
MM_0,MarketMaker,21.957,4128.5
MM_0,MarketMaker,21.998,4129.0
MM_0,MarketMaker,22.0,4129.5
MM_0,MarketMaker,22.009,4130.0
MM_0,MarketMaker,22.049,5074.0
MM_0,MarketMaker,22.181,4591.0
MM_0,MarketMaker,22.184,4590.0
MM_0,MarketMaker,22.184,4589.0
MM_0,MarketMaker,22.184,4588.0
MM_0,MarketMaker,22.184,4586.0
MM_0,MarketMaker,22.184,4584.0
MM_0,MarketMaker,22.184,4582.0
MM_0,MarketMaker,22.184,4580.0
MM_0,MarketMaker,22.184,4577.0
MM_0,MarketMaker,22.184,4574.0
MM_0,MarketMaker,22.184,4571.0
MM_0,MarketMaker,22.184,4568.0
MM_0,MarketMaker,22.184,4565.0
MM_0,MarketMaker,22.184,4561.0
MM_0,MarketMaker,22.184,4557.0
MM_0,MarketMaker,22.184,4553.0
MM_0,MarketMaker,22.184,4549.0
MM_0,MarketMaker,22.184,4545.0
MM_0,MarketMaker,22.758,4545.5
MM_0,MarketMaker,22.808,4548.0
MM_0,MarketMaker,22.811,4548.5
MM_0,MarketMaker,23.047,4556.5
MM_0,MarketMaker,23.113,4557.5
MM_0,MarketMaker,23.167,4558.5
MM_0,MarketMaker,23.215,4559.5
MM_0,MarketMaker,23.266,4096.5
MM_0,MarketMaker,23.269,4095.5
MM_0,MarketMaker,23.269,4094.5
MM_0,MarketMaker,23.269,4093.5
MM_0,MarketMaker,23.269,4092.5
MM_0,MarketMaker,23.269,4091.5
MM_0,MarketMaker,23.269,4089.5
MM_0,MarketMaker,23.269,4087.5
MM_0,MarketMaker,23.269,4085.5
MM_0,MarketMaker,23.269,4027.5
MM_0,MarketMaker,23.373,4029.0
MM_0,MarketMaker,23.576,4030.5
MM_0,MarketMaker,23.577,4032.0
MM_0,MarketMaker,23.666,4053.0
MM_0,MarketMaker,23.82,3805.5
MM_0,MarketMaker,23.821,3805.0
MM_0,MarketMaker,23.875,3805.5
MM_0,MarketMaker,23.879,3806.0
MM_0,MarketMaker,23.88,3806.5
MM_0,MarketMaker,23.925,3807.0
MM_0,MarketMaker,23.981,3809.0
MM_0,MarketMaker,24.027,3811.0
MM_0,MarketMaker,24.031,3813.0
MM_0,MarketMaker,24.032,3815.0
MM_0,MarketMaker,24.077,3816.5
MM_0,MarketMaker,24.081,3818.0
MM_0,MarketMaker,24.082,3819.5
MM_0,MarketMaker,24.128,3821.0
MM_0,MarketMaker,24.131,3822.5
MM_0,MarketMaker,24.132,3824.0
MM_0,MarketMaker,24.178,3825.5
MM_0,MarketMaker,24.182,3827.0
MM_0,MarketMaker,24.183,3828.5
MM_0,MarketMaker,24.229,3830.0
MM_0,MarketMaker,24.232,3831.5
MM_0,MarketMaker,24.234,3833.0
MM_0,MarketMaker,24.253,4506.5
MM_0,MarketMaker,24.366,3592.5
MM_0,MarketMaker,24.368,3590.5
MM_0,MarketMaker,24.368,3587.5
MM_0,MarketMaker,24.368,3584.5
MM_0,MarketMaker,24.368,3581.5
MM_0,MarketMaker,24.368,3578.5
MM_0,MarketMaker,24.368,3575.5
MM_0,MarketMaker,24.368,3572.5
MM_0,MarketMaker,24.368,3569.5
MM_0,MarketMaker,24.368,3566.5
MM_0,MarketMaker,24.368,3563.5
MM_0,MarketMaker,24.368,3560.5
MM_0,MarketMaker,24.368,3557.5
