agent,role,time_sec,cumulative_pnl
MM_0,MarketMaker,15.416,-1209.0
MM_0,MarketMaker,15.428,-1208.0
MM_0,MarketMaker,15.438,-1474.0
MM_0,MarketMaker,15.438,-1208.0
MM_0,MarketMaker,15.438,-1442.0
MM_0,MarketMaker,15.464,-1435.0
MM_0,MarketMaker,15.488,-1434.0
MM_0,MarketMaker,15.489,-1433.0
MM_0,MarketMaker,15.501,-1432.0
MM_0,MarketMaker,16.073,-1431.5
MM_0,MarketMaker,16.084,-1431.0
MM_0,MarketMaker,16.145,-1430.5
MM_0,MarketMaker,16.437,-1430.0
MM_0,MarketMaker,16.51,-1429.5
MM_0,MarketMaker,16.522,-1429.0
MM_0,MarketMaker,16.582,-1428.5
MM_0,MarketMaker,16.74,-1428.0
MM_0,MarketMaker,16.958,-1427.0
MM_0,MarketMaker,17.021,-1426.0
MM_0,MarketMaker,17.021,-1425.0
MM_0,MarketMaker,17.032,-1424.0
MM_0,MarketMaker,17.094,-1423.5
MM_0,MarketMaker,17.094,-1423.0
MM_0,MarketMaker,17.105,-1422.5
MM_0,MarketMaker,17.145,-1421.0
MM_0,MarketMaker,17.167,-1420.5
MM_0,MarketMaker,17.167,-1420.0
MM_0,MarketMaker,17.242,-1419.5
MM_0,MarketMaker,17.242,-1419.0
MM_0,MarketMaker,17.262,-1418.5
MM_0,MarketMaker,17.313,-1418.0
MM_0,MarketMaker,17.314,-1417.5
MM_0,MarketMaker,17.325,-1417.0
MM_0,MarketMaker,17.389,-1416.5
MM_0,MarketMaker,17.389,-1416.0
MM_0,MarketMaker,17.399,-1415.5
MM_0,MarketMaker,17.461,-1415.0
MM_0,MarketMaker,17.461,-1414.5
MM_0,MarketMaker,17.472,-1414.0
MM_0,MarketMaker,17.533,-1413.5
MM_0,MarketMaker,17.544,-1413.0
MM_0,MarketMaker,17.615,-1412.5
MM_0,MarketMaker,17.617,-1412.0
MM_0,MarketMaker,17.641,-1655.5
MM_0,MarketMaker,17.642,-1412.0
MM_0,MarketMaker,17.642,-1431.5
MM_0,MarketMaker,17.694,-1199.0
MM_0,MarketMaker,17.752,-1198.0
MM_0,MarketMaker,17.824,-1197.0
MM_0,MarketMaker,18.044,-1196.0
MM_0,MarketMaker,18.045,-1195.0
MM_0,MarketMaker,18.13,-1194.0
MM_0,MarketMaker,18.19,-1177.0
MM_0,MarketMaker,18.19,-1176.0
MM_0,MarketMaker,18.203,-1175.0
MM_0,MarketMaker,18.265,-1174.0
MM_0,MarketMaker,18.274,-1173.0
MM_0,MarketMaker,18.302,-1171.0
MM_0,MarketMaker,18.359,-1170.5
MM_0,MarketMaker,18.411,-1170.0
MM_0,MarketMaker,18.631,-1169.5
MM_0,MarketMaker,18.644,-1169.0
MM_0,MarketMaker,20.033,-1168.5
MM_0,MarketMaker,20.181,-1168.0
MM_0,MarketMaker,20.244,-1167.5
MM_0,MarketMaker,20.244,-1167.0
MM_0,MarketMaker,20.305,-1166.5
MM_0,MarketMaker,20.452,-1166.0
MM_0,MarketMaker,20.524,-1165.5
MM_0,MarketMaker,20.599,-1165.0
MM_0,MarketMaker,20.609,-1164.5
MM_0,MarketMaker,20.768,-1164.0
MM_0,MarketMaker,20.914,-1163.5
MM_0,MarketMaker,21.049,-1163.0
MM_0,MarketMaker,21.12,-1162.5
MM_0,MarketMaker,21.13,-1162.0
MM_0,MarketMaker,21.151,-1153.0
MM_0,MarketMaker,21.181,-1152.5
MM_0,MarketMaker,21.192,-1152.0
MM_0,MarketMaker,21.193,-1151.5
MM_0,MarketMaker,21.253,-1151.0
MM_0,MarketMaker,21.265,-1150.5
MM_0,MarketMaker,21.327,-1150.0
MM_0,MarketMaker,21.338,-1149.5
MM_0,MarketMaker,21.338,-1149.0
MM_0,MarketMaker,21.4,-1148.5
MM_0,MarketMaker,21.4,-1148.0
MM_0,MarketMaker,21.41,-1147.5
MM_0,MarketMaker,21.472,-1147.0
MM_0,MarketMaker,21.472,-1146.5
MM_0,MarketMaker,21.482,-1146.0
MM_0,MarketMaker,21.485,-1381.0
MM_0,MarketMaker,21.486,-1146.0
MM_0,MarketMaker,21.486,-1191.0
MM_0,MarketMaker,21.486,-1201.0
MM_0,MarketMaker,21.486,-1211.0
MM_0,MarketMaker,21.486,-1201.0
MM_0,MarketMaker,21.486,-1211.0
MM_0,MarketMaker,21.526,-1194.5
MM_0,MarketMaker,21.559,-1193.5
MM_0,MarketMaker,21.628,-1184.5
MM_0,MarketMaker,21.639,-1034.5
MM_0,MarketMaker,22.018,-1214.5
MM_0,MarketMaker,22.018,-1397.5
MM_0,MarketMaker,22.018,-1214.5
MM_0,MarketMaker,22.018,-1351.5
MM_0,MarketMaker,22.058,-1350.5
MM_0,MarketMaker,22.069,-1349.5
MM_0,MarketMaker,22.08,-1347.5
MM_0,MarketMaker,22.13,-1345.5
MM_0,MarketMaker,22.131,-1343.5
MM_0,MarketMaker,22.143,-1341.5
MM_0,MarketMaker,22.172,-929.5
MM_0,MarketMaker,22.172,-821.5
MM_0,MarketMaker,22.203,-819.0
MM_0,MarketMaker,22.203,-816.5
MM_0,MarketMaker,22.215,-814.0
MM_0,MarketMaker,22.277,-811.5
MM_0,MarketMaker,22.277,-809.0
MM_0,MarketMaker,22.288,-806.5
MM_0,MarketMaker,22.349,-804.0
MM_0,MarketMaker,22.35,-801.5
MM_0,MarketMaker,22.423,-800.5
MM_0,MarketMaker,22.423,-799.5
MM_0,MarketMaker,22.445,-797.0
MM_0,MarketMaker,22.497,-794.5
MM_0,MarketMaker,22.497,-792.0
MM_0,MarketMaker,22.509,-789.5
MM_0,MarketMaker,22.521,-747.0
MM_0,MarketMaker,22.55,-2739.0
MM_0,MarketMaker,22.55,-747.0
MM_0,MarketMaker,22.55,-751.0
MM_0,MarketMaker,22.55,-755.0
MM_0,MarketMaker,22.716,-753.5
MM_0,MarketMaker,22.728,-752.0
MM_0,MarketMaker,23.803,-714.5
MM_0,MarketMaker,24.028,-710.0
MM_0,MarketMaker,24.187,-708.5
MM_0,MarketMaker,24.366,-706.5
MM_0,MarketMaker,24.457,-699.5
MM_0,MarketMaker,24.614,-698.5
MM_0,MarketMaker,24.615,-697.5
MM_0,MarketMaker,24.635,-696.5
MM_0,MarketMaker,24.687,-695.5
MM_0,MarketMaker,24.687,-694.5
MM_0,MarketMaker,24.699,-693.5
MM_0,MarketMaker,24.76,-693.0
MM_0,MarketMaker,24.76,-692.5
MM_0,MarketMaker,24.905,-691.5
MM_0,MarketMaker,24.916,-690.5
MM_0,MarketMaker,24.916,-689.5
MM_0,MarketMaker,24.978,-688.5
MM_0,MarketMaker,24.978,-687.5
MM_0,MarketMaker,24.989,-686.5
MM_0,MarketMaker,25.051,-685.5
MM_0,MarketMaker,25.052,-684.5
MM_0,MarketMaker,25.125,-683.5
MM_0,MarketMaker,25.126,-682.5
MM_0,MarketMaker,25.198,-682.0
MM_0,MarketMaker,25.22,-681.5
MM_0,MarketMaker,25.27,-681.0
MM_0,MarketMaker,25.343,-680.5
MM_0,MarketMaker,25.343,-680.0
MM_0,MarketMaker,25.429,-679.5
MM_0,MarketMaker,25.648,-679.0
MM_0,MarketMaker,25.699,-674.5
MM_0,MarketMaker,25.857,-674.0
MM_0,MarketMaker,25.859,-916.5
MM_0,MarketMaker,25.869,-915.5
MM_0,MarketMaker,25.931,-914.5
MM_0,MarketMaker,26.005,-913.5
MM_0,MarketMaker,26.005,-912.5
MM_0,MarketMaker,26.078,-911.5
MM_0,MarketMaker,26.078,-910.5
MM_0,MarketMaker,26.099,-909.5
MM_0,MarketMaker,26.152,-908.5
MM_0,MarketMaker,26.152,-907.5
MM_0,MarketMaker,26.161,-906.5
MM_0,MarketMaker,26.224,-905.5
MM_0,MarketMaker,26.297,-905.0
MM_0,MarketMaker,26.319,-904.0
MM_0,MarketMaker,26.346,-897.0
MM_0,MarketMaker,26.348,-800.0
MM_0,MarketMaker,26.37,-799.0
MM_0,MarketMaker,26.37,-798.0
MM_0,MarketMaker,26.432,-618.0
MM_0,MarketMaker,26.453,-617.5
MM_0,MarketMaker,26.599,-616.5
MM_0,MarketMaker,26.599,-615.5
MM_0,MarketMaker,26.6,-614.5
MM_0,MarketMaker,26.662,-613.5
MM_0,MarketMaker,26.663,-612.5
MM_0,MarketMaker,26.735,-611.5
MM_0,MarketMaker,26.735,-610.5
MM_0,MarketMaker,26.832,-610.0
MM_0,MarketMaker,27.029,-609.0
MM_0,MarketMaker,27.102,-607.5
MM_0,MarketMaker,27.102,-606.0
MM_0,MarketMaker,27.112,-604.5
MM_0,MarketMaker,27.175,-604.0
MM_0,MarketMaker,27.247,-603.5
MM_0,MarketMaker,27.257,-603.0
MM_0,MarketMaker,27.268,-602.5
MM_0,MarketMaker,27.319,-601.5
MM_0,MarketMaker,27.319,-600.5
MM_0,MarketMaker,27.463,-599.5
MM_0,MarketMaker,27.474,-598.5
MM_0,MarketMaker,27.607,-598.0
MM_0,MarketMaker,27.617,-597.5
MM_0,MarketMaker,27.762,-597.0
MM_0,MarketMaker,27.837,-596.5
MM_0,MarketMaker,27.899,-596.0
MM_0,MarketMaker,27.91,-595.5
MM_0,MarketMaker,27.983,-595.0
MM_0,MarketMaker,28.043,-594.5
MM_0,MarketMaker,28.412,-594.0
MM_0,MarketMaker,28.412,-593.5
MM_0,MarketMaker,28.483,-593.0
MM_0,MarketMaker,28.483,-592.5
MM_0,MarketMaker,28.505,-592.0
MM_0,MarketMaker,28.556,-591.5
MM_0,MarketMaker,28.557,-591.0
MM_0,MarketMaker,28.641,-590.5
MM_0,MarketMaker,28.777,-590.0
MM_0,MarketMaker,28.787,-589.0
MM_0,MarketMaker,28.849,-588.0
MM_0,MarketMaker,28.861,-587.0
MM_0,MarketMaker,28.921,-586.0
MM_0,MarketMaker,28.994,-585.0
MM_0,MarketMaker,29.004,-584.0
MM_0,MarketMaker,29.016,-583.0
MM_0,MarketMaker,29.066,-582.5
MM_0,MarketMaker,29.078,-582.0
MM_0,MarketMaker,29.098,-559.5
MM_0,MarketMaker,29.138,-558.5
MM_0,MarketMaker,29.138,-557.5
MM_0,MarketMaker,29.149,-556.5
MM_0,MarketMaker,29.303,-555.5
MM_0,MarketMaker,29.312,-554.5
MM_0,MarketMaker,29.334,-56.5
MM_0,MarketMaker,29.366,-55.0
MM_0,MarketMaker,29.791,-53.5
MM_0,MarketMaker,29.936,-52.0
MM_0,MarketMaker,30.01,-50.5
MM_0,MarketMaker,30.299,-44.5
MM_0,MarketMaker,30.376,-43.0
MM_0,MarketMaker,30.376,-41.5
MM_0,MarketMaker,30.449,-40.5
MM_0,MarketMaker,30.52,-39.5
MM_0,MarketMaker,30.75,-38.5
MM_0,MarketMaker,30.957,-37.5
MM_0,MarketMaker,30.979,-36.5
MM_0,MarketMaker,31.251,-35.5
MM_0,MarketMaker,31.262,-34.5
MM_0,MarketMaker,31.396,-34.0
MM_0,MarketMaker,31.468,-33.5
MM_0,MarketMaker,31.491,-33.0
MM_0,MarketMaker,31.603,-26.5
MM_0,MarketMaker,31.603,-24.5
MM_0,MarketMaker,31.626,-24.0
MM_0,MarketMaker,31.77,-23.5
MM_0,MarketMaker,31.918,-22.5
MM_0,MarketMaker,31.919,-518.5
MM_0,MarketMaker,31.919,-22.5
MM_0,MarketMaker,31.919,-28.5
MM_0,MarketMaker,31.919,-30.5
MM_0,MarketMaker,32.173,310.0
MM_0,MarketMaker,32.187,328.0
MM_0,MarketMaker,32.567,329.5
MM_0,MarketMaker,32.785,332.5
MM_0,MarketMaker,33.149,333.5
MM_0,MarketMaker,33.221,334.0
MM_0,MarketMaker,33.221,334.5
MM_0,MarketMaker,33.294,335.5
MM_0,MarketMaker,33.316,336.5
MM_0,MarketMaker,33.379,337.0
MM_0,MarketMaker,33.452,337.5
MM_0,MarketMaker,33.586,338.5
MM_0,MarketMaker,33.598,339.5
MM_0,MarketMaker,33.731,340.5
MM_0,MarketMaker,33.742,341.5
MM_0,MarketMaker,33.899,342.5
MM_0,MarketMaker,33.95,343.5
MM_0,MarketMaker,34.022,344.0
MM_0,MarketMaker,34.264,345.0
MM_0,MarketMaker,34.294,346.0
MM_0,MarketMaker,34.294,347.0
MM_0,MarketMaker,34.314,348.0
MM_0,MarketMaker,34.385,349.0
MM_0,MarketMaker,34.386,350.0
MM_0,MarketMaker,34.469,351.0
MM_0,MarketMaker,34.542,352.0
MM_0,MarketMaker,34.605,353.0
MM_0,MarketMaker,34.677,354.0
MM_0,MarketMaker,34.687,355.0
MM_0,MarketMaker,34.907,357.5
MM_0,MarketMaker,34.907,358.0
MM_0,MarketMaker,35.04,358.5
MM_0,MarketMaker,35.185,360.0
MM_0,MarketMaker,35.185,361.5
MM_0,MarketMaker,35.341,363.0
MM_0,MarketMaker,35.78,363.5
MM_0,MarketMaker,35.843,364.0
MM_0,MarketMaker,35.854,364.5
MM_0,MarketMaker,35.917,365.0
MM_0,MarketMaker,35.928,365.5
MM_0,MarketMaker,35.928,366.0
MM_0,MarketMaker,35.973,372.5
MM_0,MarketMaker,35.99,373.0
MM_0,MarketMaker,36.001,373.5
MM_0,MarketMaker,36.064,374.0
MM_0,MarketMaker,36.075,374.5
MM_0,MarketMaker,36.075,375.0
MM_0,MarketMaker,36.136,375.5
MM_0,MarketMaker,36.147,376.0
MM_0,MarketMaker,36.206,382.5
MM_0,MarketMaker,36.293,383.0
MM_0,MarketMaker,36.304,383.5
MM_0,MarketMaker,36.575,384.0
MM_0,MarketMaker,36.575,384.5
MM_0,MarketMaker,36.648,385.0
MM_0,MarketMaker,36.648,385.5
MM_0,MarketMaker,36.66,386.0
MM_0,MarketMaker,36.72,386.5
MM_0,MarketMaker,36.793,387.0
MM_0,MarketMaker,36.794,387.5
MM_0,MarketMaker,36.816,388.0
MM_0,MarketMaker,37.684,389.0
MM_0,MarketMaker,37.7,637.0
MM_0,MarketMaker,37.7,714.0
MM_0,MarketMaker,37.827,715.0
MM_0,MarketMaker,37.889,716.0
MM_0,MarketMaker,37.89,717.0
MM_0,MarketMaker,38.131,738.0
MM_0,MarketMaker,38.264,738.5
MM_0,MarketMaker,38.339,739.0
MM_0,MarketMaker,38.547,740.0
MM_0,MarketMaker,38.619,741.0
MM_0,MarketMaker,38.691,742.0
MM_0,MarketMaker,38.703,742.5
MM_0,MarketMaker,38.774,743.0
MM_0,MarketMaker,38.847,744.0
MM_0,MarketMaker,38.847,745.0
MM_0,MarketMaker,38.848,746.0
MM_0,MarketMaker,38.907,747.0
MM_0,MarketMaker,38.979,747.5
MM_0,MarketMaker,38.991,748.5
MM_0,MarketMaker,39.003,749.5
MM_0,MarketMaker,39.051,751.0
MM_0,MarketMaker,39.053,752.5
MM_0,MarketMaker,39.174,765.5
MM_0,MarketMaker,39.174,769.5
MM_0,MarketMaker,39.394,783.0
MM_0,MarketMaker,39.394,786.0
MM_0,MarketMaker,39.511,787.0
MM_0,MarketMaker,39.736,788.0
MM_0,MarketMaker,39.857,789.0
MM_0,MarketMaker,39.991,790.0
MM_0,MarketMaker,40.308,795.0
MM_0,MarketMaker,40.549,797.5
MM_0,MarketMaker,40.75,471.5
MM_0,MarketMaker,40.751,297.5
MM_0,MarketMaker,40.751,471.5
MM_0,MarketMaker,40.868,472.5
MM_0,MarketMaker,40.868,473.5
MM_0,MarketMaker,40.951,474.5
MM_0,MarketMaker,40.951,475.5
MM_0,MarketMaker,40.962,476.5
MM_0,MarketMaker,41.098,477.5
MM_0,MarketMaker,41.12,478.0
MM_0,MarketMaker,41.183,478.5
MM_0,MarketMaker,41.246,479.0
MM_0,MarketMaker,41.246,479.5
MM_0,MarketMaker,41.266,480.5
MM_0,MarketMaker,41.303,175.5
MM_0,MarketMaker,41.303,480.5
MM_0,MarketMaker,41.318,481.0
MM_0,MarketMaker,41.318,481.5
MM_0,MarketMaker,41.39,482.0
MM_0,MarketMaker,41.39,482.5
MM_0,MarketMaker,41.462,483.0
MM_0,MarketMaker,41.484,483.5
MM_0,MarketMaker,41.545,484.0
MM_0,MarketMaker,41.618,484.5
MM_0,MarketMaker,41.618,485.0
MM_0,MarketMaker,41.619,485.5
MM_0,MarketMaker,41.667,486.0
MM_0,MarketMaker,41.68,486.5
MM_0,MarketMaker,41.69,487.0
MM_0,MarketMaker,41.752,487.5
MM_0,MarketMaker,41.764,488.0
MM_0,MarketMaker,41.764,488.5
MM_0,MarketMaker,41.827,489.0
MM_0,MarketMaker,41.827,489.5
MM_0,MarketMaker,41.9,490.0
MM_0,MarketMaker,41.972,490.5
MM_0,MarketMaker,41.972,491.0
MM_0,MarketMaker,42.044,491.5
MM_0,MarketMaker,42.044,492.0
MM_0,MarketMaker,42.116,492.5
MM_0,MarketMaker,42.187,493.0
MM_0,MarketMaker,42.197,493.5
MM_0,MarketMaker,42.257,501.0
MM_0,MarketMaker,42.26,501.5
MM_0,MarketMaker,42.27,502.0
MM_0,MarketMaker,42.299,506.0
MM_0,MarketMaker,42.332,506.5
MM_0,MarketMaker,42.342,507.0
MM_0,MarketMaker,42.404,507.5
MM_0,MarketMaker,42.415,508.0
MM_0,MarketMaker,42.477,508.5
MM_0,MarketMaker,42.488,509.0
MM_0,MarketMaker,42.55,509.5
MM_0,MarketMaker,42.623,510.0
MM_0,MarketMaker,42.633,510.5
MM_0,MarketMaker,42.645,511.0
MM_0,MarketMaker,42.696,511.5
MM_0,MarketMaker,42.696,512.0
MM_0,MarketMaker,42.706,512.5
MM_0,MarketMaker,42.769,513.0
MM_0,MarketMaker,42.769,513.5
MM_0,MarketMaker,42.779,514.0
MM_0,MarketMaker,42.842,514.5
MM_0,MarketMaker,42.852,515.0
MM_0,MarketMaker,42.915,515.5
MM_0,MarketMaker,42.926,516.5
MM_0,MarketMaker,43.508,271.5
MM_0,MarketMaker,43.508,256.5
MM_0,MarketMaker,44.44,257.0
MM_0,MarketMaker,44.452,257.5
MM_0,MarketMaker,44.608,275.5
MM_0,MarketMaker,44.608,279.5
MM_0,MarketMaker,44.63,281.0
MM_0,MarketMaker,44.74,282.5
MM_0,MarketMaker,44.826,284.0
MM_0,MarketMaker,44.883,308.0
MM_0,MarketMaker,45.021,309.5
MM_0,MarketMaker,45.021,311.0
MM_0,MarketMaker,45.092,312.0
MM_0,MarketMaker,45.167,313.5
MM_0,MarketMaker,45.178,314.5
MM_0,MarketMaker,45.239,315.5
MM_0,MarketMaker,45.251,316.5
MM_0,MarketMaker,45.313,317.0
MM_0,MarketMaker,45.325,317.5
MM_0,MarketMaker,45.385,318.0
MM_0,MarketMaker,45.397,318.5
MM_0,MarketMaker,45.459,319.0
MM_0,MarketMaker,45.47,319.5
MM_0,MarketMaker,45.532,320.0
MM_0,MarketMaker,45.677,320.5
MM_0,MarketMaker,45.688,321.0
MM_0,MarketMaker,45.75,321.5
MM_0,MarketMaker,45.776,322.0
MM_0,MarketMaker,45.834,322.5
MM_0,MarketMaker,45.895,323.0
MM_0,MarketMaker,45.895,323.5
MM_0,MarketMaker,45.965,329.5
MM_0,MarketMaker,45.968,330.0
MM_0,MarketMaker,45.977,330.5
MM_0,MarketMaker,46.039,331.0
MM_0,MarketMaker,46.051,331.5
MM_0,MarketMaker,46.135,332.0
MM_0,MarketMaker,46.187,332.5
MM_0,MarketMaker,46.187,333.0
MM_0,MarketMaker,46.198,333.5
MM_0,MarketMaker,46.273,88.0
MM_0,MarketMaker,46.274,87.5
MM_0,MarketMaker,46.274,86.0
MM_0,MarketMaker,46.274,73.5
MM_0,MarketMaker,46.274,86.0
MM_0,MarketMaker,46.274,83.5
MM_0,MarketMaker,46.274,86.0
MM_0,MarketMaker,46.274,83.5
MM_0,MarketMaker,46.345,84.5
MM_0,MarketMaker,46.418,85.5
MM_0,MarketMaker,46.508,107.5
MM_0,MarketMaker,46.508,113.5
MM_0,MarketMaker,46.564,114.0
MM_0,MarketMaker,46.711,115.0
MM_0,MarketMaker,46.772,116.0
MM_0,MarketMaker,46.846,117.5
MM_0,MarketMaker,46.932,119.0
